Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5nccc(N6CCOCC6)n5)cc34)cc2Cl)c1,0.998,ppb,train,test
c1cnc(Nc2ncnc3ccc(-c4nccc(N5CCOCC5)n4)cc23)nc1,0.86,ppb,train,test
CC(=O)Nc1cccnc1Nc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12,0.991,ppb,train,train
O=C(Cn1cc(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)nn1)Nc1ccc(S[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,0.69,ppb,train,train
O=C(NCC1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,0.9,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@H](Oc3ccnc4ccccc34)C[C@@H]21,0.998,ppb,train,train
O=C(NC[C@@H]1[C@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]12)c1ccc(Cl)cc1,0.995,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccc(F)c(F)c43)C[C@@H]21,0.997,ppb,train,train
CC[C@@H](NC(=O)c1ccc(C#N)cc1)[C@@H]1[C@@H]2C[C@@H](n3cnc4ccc(C#N)cc43)C[C@@H]21,0.9690000000000001,ppb,train,test
CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,0.9940000000000001,ppb,train,test
C[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,0.993,ppb,train,test
c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)nc1,0.93,ppb,test,train
CNc1nccc(N2CC[C@H](NC(=O)Nc3ccc(OC(F)(F)F)cc3)C2)n1,0.977,ppb,train,test
CNc1nccc(N2CC[C@H](NC(=O)Nc3ccc(CN(C)C)c(C(F)(F)F)c3)C2)n1,0.943,ppb,train,train
CNc1nccc(N2CC[C@H](NC(=O)Nc3ccc(CN4CCCC4)c(C(F)(F)F)c3)C2)n1,0.865,ppb,train,test
CCP(=O)(OC)c1ccc2nc(-c3cnc4ccccc4c3)oc2c1,0.9,ppb,train,test
CCP(=O)(OC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,0.85,ppb,train,test
COP(=O)(c1ccccc1)c1ccc2oc(-c3ccc(F)cc3)nc2c1,0.98,ppb,test,train
CCOP(=O)(CC)c1ccc2oc(-c3ccc(F)cc3)nc2c1,0.92,ppb,train,train
CCOc1cc(-c2ccnc(N)n2)cc2[nH]nc(N)c12,0.89,ppb,train,test
Cc1cnc(-c2ccc(OC(F)(F)F)cc2)n1Cc1ccccc1OCCC[C@@H](C)CC(=O)O,0.9990000000000001,ppb,train,train
C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCCC[C@@H]2C)c(Cl)c1Cl)C(F)(F)F,0.991,ppb,train,test
C[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCC(F)(F)CC2)c(Cl)c1Cl)C(F)(F)F,0.919,ppb,train,train
COc1cc2c(c(OC)n1)[C@]1(O)[C@H](O)[C@H](CN(C)C)[C@@H](c3ccccc3)[C@]1(c1ccc(C#N)cc1)O2,0.6679999999999999,ppb,train,train
Cn1cc(-c2ccc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)cc2)cn1,0.941,ppb,train,train
CC1(C)OCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,0.976,ppb,train,train
CNC(=O)C(=O)NCCCC/C=C\CCCCCCCCCc1nnn[nH]1,0.9997,ppb,test,test
O=c1nc(OC[C@@H]2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2,0.972,ppb,test,test
C[C@@H]1O[C@H](NC(=O)c2ccc(Cl)cc2)[C@@H](O)[C@H](O)[C@@H]1O,0.55,ppb,train,train
COCCN1CCN(c2ccc(C#Cc3cc(Cn4ccnc4[C@H](C)O)no3)cc2)CC1,0.91,ppb,train,train
COc1ccc2c(-c3ccnc(Nc4cccnc4)n3)cnn2n1,0.97,ppb,train,train
COc1ccc2c(-c3ccnc(Nc4cccnc4)n3)c(C3CC3)nn2n1,1.0,ppb,train,train
O=C1NC(=O)C(CCC(=O)N2CCN(c3cccc(Cl)c3)CC2)(C2CC2)N1,0.79,ppb,train,train
O=C1NC(=O)C(CCC(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)(C2CC2)N1,0.94,ppb,train,train
C[C@H]1CN(C(=O)CC[C@@]2(C)NC(=O)NC2=O)CCN1c1ccc(Cl)c(Cl)c1,0.82,ppb,test,train
CCc1cc(Cc2ccc(CC(=O)NCCO)cc2)nc(-c2cccc(Cl)c2)n1,0.996,ppb,train,train
CCS(=O)(=O)c1ccc2oc(-c3ccc4c(c3)C=C[C@H](O)[C@H]4O)nc2c1,0.637,ppb,train,train
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,0.99,ppb,train,train
Cc1c(-c2ccc(C(F)(F)F)cc2Cl)ccc2nn([C@@H](CC(C)C)c3ccc(C(=O)NCCC(=O)O)cc3)cc12,0.9998999999999999,ppb,train,train
O=C(O)C[C@H](NC(=O)CN1CC[C@H](CCc2ccc3c(n2)NCCC3)C1=O)c1cccnc1,0.5539999999999999,ppb,train,train
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2-c1cc[n+](Cc2ccc(O[C@@H]4O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)c(NC(=O)CCCn4cc(CNC(=O)CCCCCN5C(=O)C=CC5=O)nn4)c2)cc1)OCO3,0.96845,ppb,train,train
NS(=O)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1cccc(Cl)c1,0.9540000000000001,ppb,train,train
Cc1n[nH]c(C)c1N1CCN(c2cc(C(=O)O)ccc2F)CC1,0.83,ppb,train,train
CS(=O)(=O)c1cc([N+](=O)[O-])c2sc(N3CCN(CC4CCCCC4)C4(CC4)C3)nc(=O)c2c1,0.9840000000000001,ppb,train,test
Nc1nc2c(c(=O)[nH]1)C(c1cccc(OC(F)(F)F)c1)CC(=O)N2,0.89,ppb,train,train
O=C(O)c1ccc(/C=C/c2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1,0.9990000000000001,ppb,train,train
Clc1ccc(CNc2nccc(-c3cnn4ncccc34)n2)cc1,0.99,ppb,train,test
Cc1cnc(Nc2cccc(C#N)c2)nc1-c1cnn2ncccc12,0.99,ppb,test,train
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC(=S)N3CCCC(O)CC3)[C@H](C)[C@H]12,0.85,ppb,train,test
Cc1nnc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)nc1C,0.941,ppb,train,train
c1cncc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)c1,0.992,ppb,train,train
Cc1cc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)on1,0.9940000000000001,ppb,train,train
CCc1cc(F)c2nc(N3CCC(N[C@@H]4CCOC4)CC3)c(-c3nc(C)no3)cc2c1,0.948,ppb,train,train
CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,0.982,ppb,train,train
CCOc1ccc(S(=O)(=O)CC)cc1-c1cn(C)c(=O)c2ccc(-c3cnn(C)c3)cc12,0.88,ppb,train,train
COC(C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2ccc(F)cc12,0.002,ppb,test,train
C[C@@H]1CN(c2ccc(S(C)(=O)=O)cc2F)CCN1c1nccc(C(=O)NC2C3CC4CC2CC(O)(C4)C3)n1,0.99,ppb,test,test
Cn1c(=O)n(C2CCNCC2)c2c3cc(-c4cn[nH]c4)ccc3ncc21,0.65,ppb,train,train
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cn[nH]c4)ccc3ncc21,0.93,ppb,train,train
c1cnn2ncc(-c3ccnc(NC4CCCCC4)n3)c2c1,0.97,ppb,test,test
Cc1nn(-c2nc(-c3ccc(Cl)c(Cl)c3)c(SC(C)C)s2)c(C(=O)O)c1-c1cc(Cl)cc(Cl)c1,0.973,ppb,train,train
COc1cc([C@H](c2cc3cc(Br)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC(C)C)n1,1.0,ppb,test,train
COc1cc2ccc(C#N)cc2cc1[C@@H](c1cccc(C)c1)[C@@](O)(CCN(C)C)c1cccc2c1OCO2,0.9998,ppb,train,train
Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC2CC2)c1,0.976,ppb,train,train
CCN(CCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)C(=O)c1ccc(COc2cccc(-c3ccc([C@@H](NC(=O)O[C@H]4CN5CCC4CC5)c4ccccc4)cc3)c2)cc1,0.96,ppb,train,train
[2H]C([2H])(Oc1cc(F)cc(F)c1C([2H])([2H])C([2H])([2H])[2H])C(=O)N(Cc1nnc(N)o1)Cc1ccc(S(N)(=O)=O)cc1F,0.94,ppb,train,train
COc1cc2c(cc1OC)C(=O)C(CC1(F)CCN(Cc3ccccc3F)CC1)C2,0.978,ppb,train,train
NC(=O)c1ccn(-c2ccc(NCC3(c4ncccc4F)CCC3)nn2)c1,0.39,ppb,test,train
COc1ccc2c(c1)CCn1c-2cc(OCC2COc3cccnc3O2)nc1=O,0.991,ppb,train,train
CCc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,0.997,ppb,test,train
CCOc1ccc2cc(-c3nn(CC4CC4)c(N)c3C(N)=O)ccc2c1,0.95,ppb,test,train
c1coc(CNc2ncnc3sccc23)c1,0.129,ppb,train,train
Cc1c(C(=O)Nc2ccc(F)c(F)c2)sc(N)c1C(N)=O,0.86,ppb,train,test
Cc1ncnc(C2CC2)c1-c1ncc2nc(NCc3ccc(S(C)(=O)=O)cn3)c(=O)n([C@@H](C)C3CC3)c2n1,0.95,ppb,train,test
CC[C@@H](C)n1c(=O)c(NCc2ccc(S(=O)(=O)CC)cn2)nc2cnc(-c3c(OC)ncnc3C3CC3)nc21,0.98,ppb,train,train
O=C(NO)c1ccc(CN(CCCCO)C(=O)Nc2ccccc2)cc1,0.48,ppb,train,train
c1cnn2ncc(-c3ccnc(Nc4cncnc4)n3)c2c1,0.84,ppb,test,train
O[C@H]1CC[C@H](Nc2nccc(-c3cnn4ncccc34)n2)CC1,0.68,ppb,test,train
CCNc1[nH]c(=O)n(O)c(=O)c1C(=O)NCc1ccccc1,0.991,ppb,test,train
OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0.1267,ppb,train,train
CNc1nccc(N2CC[C@H](NC(=O)Nc3cc(OC)cc(OC)c3)C2)n1,0.981,ppb,train,train
CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,0.963,ppb,train,train
Cc1cc2c(Nc3cnccn3)ccnc2cc1-c1cnc(N2CCCN(C)CC2)nc1,0.82,ppb,train,train
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(Cl)cccn2c1=O,0.997,ppb,train,train
Cc1nc2c(-c3ccc(S(C)(=O)=O)cc3)cnn2c(NCc2ccccn2)c1C,0.998,ppb,train,test
O=C(Nc1cnc(-n2nccn2)c(Cl)c1)Nc1cnc2cc(Cl)nn2c1C1CCOCC1,0.988,ppb,train,test
COc1cc(C#Cc2sc(NC(=O)NCCOCC3CC3)nc2C)cnc1OC,0.9811,ppb,train,train
Clc1nc(NCc2ccco2)c2cc[nH]c2n1,0.129,ppb,train,train
c1coc(CNc2nccc3[nH]cnc23)c1,0.129,ppb,train,train
Nc1cc(F)c(S(=O)(=O)N2CCC(O)CC2)cc1C(=O)Nc1ccc(F)c(C(F)F)c1,0.971,ppb,train,train
Cc1[nH]c2c(N3CCCCC3)c(-c3ccccc3)nn2c(=O)c1-c1ccc(O)cc1,0.9990000000000001,ppb,train,train
COCCOc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,0.88,ppb,train,train
O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)C2CCCOC2)CC1,0.941,ppb,test,train
CCC(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)c(F)c2)CC1,0.992,ppb,test,train
Cc1c(C2(c3ccc(C(F)(F)F)nc3)CC2)c[nH]c1C(=O)NC(C)c1nc[nH]n1,0.9279999999999999,ppb,test,train
C[C@@H](NC(=O)c1ccc(C#N)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,0.94,ppb,train,train
C[C@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,1.0,ppb,train,train
CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,0.986,ppb,train,train
CCc1cc(F)c2nc(N3CCC(N[C@H]4CCOC4)CC3)c(-c3nc(C)no3)c(C)c2c1,0.973,ppb,train,train
Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(Cl)c(=O)n1-c1cccc(Cl)c1Cl,0.88,ppb,train,test
Cc1ncnc2c1c1occc1n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.59,ppb,train,train
O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1cccc(OC(F)(F)F)c1,0.99,ppb,train,train
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,0.97,ppb,train,train
CC(C)(CNc1cnc(-c2cccc(C(N)=O)c2)cn1)c1ccc(F)cc1,0.02,ppb,test,train
CC(C)C(=O)Nc1ccc2oc(-c3ccc(C(C)(C)C)cc3)nc2c1,1.0,ppb,train,train
CNc1nccc(N2CC[C@H](NC(=O)Nc3cccc(C#N)c3)C2)n1,0.9440000000000001,ppb,train,train
CSc1ncnc2c1c1c(ccn1C)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.89,ppb,train,train
COc1cc(OCc2cccc(OCc3ccccc3)c2)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,0.996,ppb,train,test
COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C,1.0,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cccnc43)C[C@@H]21,0.9620000000000001,ppb,train,train
CNC(=O)c1cn(C[C@H](F)CCc2ccc(NC(=O)Cc3cc(-c4cccc(OC(F)(F)F)c4)ccn3)nn2)nn1,0.99,ppb,test,train
CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,0.975,ppb,test,train
CCS(=O)(=O)c1cnc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n([C@@H](C)C3CC3)c2=O)nc1,0.93,ppb,train,train
CCS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n([C@@H](C)C3CC3)c2=O)cn1,0.96,ppb,train,test
Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1,0.98,ppb,train,train
Cc1nnc2n1-c1ccccc1N(c1ccc(Cl)cc1)C(C)C2,0.98,ppb,test,train
Cc1noc2c1-c1ccc(-c3cnn(CC(N)=O)c3)cc1N(c1ccc(C#N)cc1)CC2C,0.99,ppb,train,train
CC(C)(C)C#Cc1cc(N(CC(=O)N2CCOCC2)C(=O)[C@H]2CC[C@H](C)CC2)c(C(=O)O)s1,0.986,ppb,train,train
Cc1cc(C(=O)O)nc(N2CCC(COc3ccccc3C(F)(F)F)C2)n1,0.998,ppb,train,train
O=C(Cn1c(=O)[nH]c2ncc(-c3cccc(C(F)(F)F)c3)cc21)NC1CC1,0.996,ppb,train,train
COc1cc(OCc2ccnc(N)c2Cl)cc2sc(N[C@@H]3CCCC[C@H]3O)nc12,0.987,ppb,train,train
Cc1c(-c2ccc3[nH]ncc3c2)ccc2c3ocnc3c(=O)n(C3CC3)c12,0.024,ppb,train,train
Cc1c(-c2ccc3c(c2)CNC3)ccc2c3ocnc3c(=O)n(C3CC3)c12,0.235,ppb,test,train
Cc1c(-c2ccc(C(C)N)cc2)ccc2c3ocnc3c(=O)n(C3CC3)c12,0.26,ppb,train,train
CC(C)c1c(-c2cnn(C3COC3)c2)[nH]c2c(C#N)cnn2c1=O,0.96,ppb,train,train
[2H]C([2H])([2H])NC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncc(F)cn2)c1OC,0.924,ppb,train,train
CCNc1[nH]c(=O)n(O)c(=O)c1C(=O)NCc1cccc(Cl)c1F,0.9840000000000001,ppb,test,train
Cc1c(Nc2ccc(C#N)cc2Cl)ncnc1OC1C[C@@H]2CC[C@@H](C1)N2S(=O)(=O)C1CC1,0.9990000000000001,ppb,train,train
NC(=O)c1cnn(-c2ccc(NC[C@]3(c4ncccc4F)C[C@H](F)C3)nn2)c1,0.64,ppb,train,test
NC(=O)c1cccc(-c2cnc(NC[C@]3(c4ncccc4F)C[C@H](F)C3)nc2)c1,0.28,ppb,train,train
Cc1cn2cc([N+](=O)[O-])nc2c(=O)n1Cc1ccc(OC(F)(F)F)cc1,0.98,ppb,train,train
Oc1ccc(-c2nc(-c3ccc(Oc4ccc(OC(F)(F)F)cc4)cc3)no2)cc1,0.998,ppb,train,test
C[C@]1(CO)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2O1,0.56,ppb,train,train
Cc1nc(NC(=O)NCCOCC2CC2)sc1C#Cc1ccc2cncn2c1,0.9412,ppb,train,train
O=C(CCCc1cccs1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,0.9948,ppb,train,train
CC(C)C(c1noc(=O)[nH]1)c1ccc(-c2ccc3cccc(F)c3c2)[nH]c1=O,0.9822,ppb,train,train
CO[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,0.983,ppb,train,train
CCc1ccc(C(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)nc1,0.99,ppb,train,train
COc1cccc(C(=O)COc2ccc(CC3SC(=O)NC3=O)cc2)c1,0.99,ppb,train,train
C[C@H]1CO[C@@H]2Cn3cc(C(=O)NCc4ccc5nonc5c4)c(=O)c(O)c3C(=O)N12,0.9990000000000001,ppb,test,train
CCN1CC[C@H](NC(=O)c2cc(-c3ccc(F)cc3F)on2)[C@@H](C(=O)NC2(c3ncccn3)CC2)C1,0.754,ppb,train,train
CCCN1CC[C@H](NC(=O)c2cc(-c3ccc(F)cc3F)on2)[C@@H](C(=O)NC2(c3ncccn3)CC2)C1,0.779,ppb,train,train
CC(C)N1CC[C@H](NC(=O)c2cc(-c3ccc(F)cc3F)on2)[C@@H](C(=O)NC2(c3ncccn3)CC2)C1,0.731,ppb,train,train
Cc1cc(NC2CCc3ccc(Br)cc3C2)n2nc(C(C)(F)F)nc2n1,0.963,ppb,train,train
CNC(=O)c1cn(C[C@H](F)CCc2ccc(NC(=O)Cc3cc(OC4CC(F)(F)C4)ccn3)nn2)nn1,0.97,ppb,train,train
CNC(=O)c1cn(C[C@H](F)CCc2ccc(NC(=O)Cc3cc(OC4CC(F)(F)C4)cc(C)n3)nn2)nn1,0.98,ppb,train,train
c1cc(-c2ccc3ncnc(Nc4cnccn4)c3c2)cc(N2CCOCC2)c1,0.968,ppb,test,train
Cc1ccnc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)n1,0.965,ppb,test,train
C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,0.983,ppb,train,train
CCS(=O)(=O)c1ccc2oc(-c3ccc4c(c3)[C@@H](O)[C@H](O)C=C4)nc2c1,0.872,ppb,train,test
CN(c1ccccc1)c1ccc2c(c1)CCC[C@H]2CNc1cnccc1C(=O)O,0.9990000000000001,ppb,train,train
Cc1ccc(NC(=O)c2ccc(P(=O)(O)O)cc2)cc1Nc1nccc(-c2cccnc2)n1,0.9790000000000001,ppb,train,train
COCCOc1cc(NC(=O)N2CCCc3cc(CO)c(C=O)nc32)ncc1C#N,0.98,ppb,train,train
CN(C)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,0.986,ppb,train,train
Nc1ncccc1Nc1ncnc2ccc(-c3cccc(N4CCOCC4)c3)cc12,0.95,ppb,train,train
CCS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(OC)ncnc4C4CC4)nc3n([C@@H](C)C(F)(F)F)c2=O)nc1,0.97,ppb,train,train
CCS(=O)(=O)c1ccc(CNc2nc3cnc(-c4c(C)ncnc4C4CC4)nc3n(C(C)C)c2=O)nc1,0.93,ppb,train,train
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ccncc43)C[C@@H]21,0.966,ppb,test,train
C=CCc1c(C)nc2c(-c3ccccc3)cnn2c1NCc1ccccn1,0.9990000000000001,ppb,train,train
COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C(=O)CO)CC3)cc12,0.973,ppb,train,train
COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)cc12,0.963,ppb,train,train
COc1cccc(-c2c(F)c(F)c(NC(=O)c3c(O)nn4ccccc34)c(F)c2F)c1,0.9995,ppb,train,train
Nc1cc(Cc2ccn(Cc3cccc(C4CCNCC4)c3)n2)c2nn[nH]c2n1,0.8,ppb,train,train
Cc1ccc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ncccn4)ccc32)cn1,0.983,ppb,test,train
c1cc2c3c(c1)C1(CCC1)CN3CCNC2,0.7909999999999999,ppb,train,test
CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)Cc6sc(N)nc6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,0.985,ppb,test,train
O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCOCC1,0.976,ppb,train,train
CCNC(=O)CC1CN(c2ccc(Cl)cc2)c2ccccc2-n2c(C)nnc21,0.91,ppb,test,train
CCNC(=O)Nc1cc(Nc2ccc(OC)cc2)c(C(=O)Nc2cccnc2)cn1,0.972,ppb,test,train
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,0.988,ppb,test,train
COCCn1cc(-c2[nH]c3c(C#N)cnn3c(=O)c2C(C)C)cn1,0.9670000000000001,ppb,train,train
CC(C)c1c(-c2cnn(C)c2)[nH]c2c(C#N)cnn2c1=O,0.9890000000000001,ppb,train,train
COC[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,0.985,ppb,train,test
CO[C@@H](C)c1c(NC(=O)Nc2ccnc(C(F)(F)F)c2)cnc2cc(Cl)nn12,0.9620000000000001,ppb,test,train
C[C@H](Nc1nc(N)nc(N)c1C#N)c1c(-c2ccccc2)c(=O)n2cc(F)ccc2c1-c1ccc(F)cc1,0.9886,ppb,train,train
Cc1nc(CN(C)[C@H]2CCCc3cccnc32)cc(N2CCN(C)CC2)n1,0.99,ppb,train,train
N#Cc1ccc(/C=C/c2nc3ccccc3c(=O)n2-c2cccc(C(=O)O)c2)s1,0.992,ppb,train,train
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0.98,ppb,train,train
C[C@@H](Nc1nc2c(cnn2C2CCCC2)c(=O)[nH]1)C(=O)N1CC[C@H](F)C1,0.76,ppb,test,test
Nc1cc(-c2ccco2)c2oc(-c3ccco3)nc2c1,0.9,ppb,train,train
C[C@@H](c1cc(OCC(F)F)ccn1)n1cnc2c(N)nc(Cl)nc21,0.78,ppb,train,train
O=C(N[C@H]1CCN(CC2(F)CC2)C[C@@H]1C(=O)NC1(c2ncccn2)CC1)c1cc(-c2ccc(F)cc2F)on1,0.89,ppb,train,train
COc1cc2nccc(Oc3ccc(C(=O)Nc4ccccn4)cc3)c2cc1NC(=O)C#CCCN1CCOCC1,0.9790000000000001,ppb,train,train
COc1cc(OCc2ccnc(N)n2)cc2sc(N[C@@H]3CCCC[C@H]3O)nc12,0.7709999999999999,ppb,train,train
CC1(C)Cc2c(c(C(=O)Nc3ccc(C(F)(F)F)cc3)cc3nc(Nc4c(F)cccc4Cl)[nH]c23)O1,0.992,ppb,test,train
CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cnc(N5CCN(CC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)N[C@@H](C)c6ccc(-c7scnc7C)cc6)C(C)(C)C)CC5)nc4)cc23)c1F,0.96,ppb,train,test
CN1CCN(C(=O)c2ccc(-c3cn4c(-c5ccc(C#N)cc5)cnc4cn3)cc2)CC1,0.9840000000000001,ppb,train,train
Cc1nnc2n1-c1ccccc1N(c1ccc(Cl)cc1)CC2C,0.97,ppb,test,train
CCCC[C@@H](CCO)Nc1nc(N)ncc1OC,0.2,ppb,train,train
CC1(C)CCN1Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,0.98,ppb,train,train
NC(=O)c1ccn(-c2cnc(NC[C@]3(c4ncccc4F)C[C@H](F)C3)nc2)c1,0.51,ppb,train,train
O=C(CN1CCCCC1)Nc1ccc2oc(-c3ccco3)nc2c1,0.83,ppb,train,test
CC(C)n1nc(-c2cnc(N)c(OC(F)(F)F)c2)cc1[C@H]1[C@@H]2CN(C3COC3)C[C@@H]21,0.84,ppb,train,train
O=C(O)CCc1cc(F)c(OCc2c(-c3ccc(Cl)cc3F)nsc2C(F)(F)F)c(F)c1,0.9987,ppb,train,train
c1cc(Nc2ncnc3ccc(-c4nccc(N5CCOCC5)n4)cc23)ccn1,0.97,ppb,train,test
O=C(Nc1cc2sc(N3CCOCC3)nc2cc1N1CCC(CO)CC1)c1cnn2cccnc12,0.98,ppb,test,train
Cn1nc(O)c(C(=O)Nc2c(F)c(F)c(-c3ccccc3)c(F)c2F)n1,0.9951000000000001,ppb,test,train
Cc1c(C(=O)Nc2ccccc2)sc(N)c1C(N)=O,0.86,ppb,train,train
