Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
O=[N+]([O-])c1ccc2c[nH]nc2c1,1,ames,train,test
O=[N+]([O-])c1ccc2cc(O)c3cccc4ccc1c2c43,1,ames,train,train
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2c1,1,ames,train,train
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c3ccc([N+](=O)[O-])cc3c2c1,1,ames,train,train
O=[N+]([O-])c1ccc2cc3c(cc2c1)C(O)C(O)C=C3,1,ames,test,test
O=[N+]([O-])c1ccc2cc3c(cc2c1)C=CC(O)C3O,1,ames,test,train
O=[N+]([O-])c1ccc2cc3ccccc3cc2c1,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c(O)ccc4c5ccccc5c1c2c34,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c(O)ccc4ccc1c2c43,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])c4ccccc4c4ccc1c2c34,1,ames,test,train
O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])ccc4ccc1c2c43,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])cccc3c2c1,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C(O)C(O)C=C4,1,ames,train,test
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CC(O)C4O,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=CCC4,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=C[C@H](O)[C@H]4O,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)CCC=C4,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)CCCC4,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)[C@@H](O)[C@H](O)C=C4,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c4c(ccc1c24)c1ccccc1[n+]3[O-],1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c4ccccc4[n+]([O-])c4ccc1c2c34,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3c4ccccc4c([N+](=O)[O-])c4ccc1c2c43,1,ames,test,train
O=[N+]([O-])c1ccc2ccc3c4ccccc4cc4ccc1c2c43,1,ames,test,train
O=[N+]([O-])c1ccc2ccc3c4ccccc4nc4ccc1c2c43,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C(O)C(O)C=C4,1,ames,train,test
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C=CC(O)C4O,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)C=CCC4,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCC=C4,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4,1,ames,train,test
O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cc4ccccc4c4ccc1c2c34,1,ames,test,train
O=[N+]([O-])c1ccc2ccc3ccc(O)c4c5ccccc5c1c2c34,1,ames,train,test
O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4c5c(c1c2c34)CCCC5,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4c5ccccc5c1c2c34,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])cc3c2c1,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cccc([N+](=O)[O-])c3c2c1,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cccc4c(O)cc1c2c34,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cccc4c3c2c1C1OC41,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cccc4c3c2c1[C@@H]1O[C@H]41,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cccc4c5c(c1c2c34)CCCC5,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cccc4c5ccccc5c1c2c34,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cccc4cc(O)c1c2c34,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,1,ames,train,train
O=[N+]([O-])c1ccc2ccc3ccccc3c2c1,1,ames,train,test
O=[N+]([O-])c1ccc2ccc3nc4ccccc4c4ccc1c2c34,1,ames,train,train
O=[N+]([O-])c1ccc2cccc3c2c1-c1ccccc1-3,1,ames,test,train
O=[N+]([O-])c1ccc2cccc3c2c1C=C3,1,ames,train,test
O=[N+]([O-])c1ccc2cccc3c2c1CC3,1,ames,test,test
O=[N+]([O-])c1ccc2ccccc2c1,1,ames,train,train
O=[N+]([O-])c1ccc2nc3c([N+](=O)[O-])cccc3nc2c1,1,ames,train,train
O=[N+]([O-])c1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,1,ames,train,train
O=[N+]([O-])c1ccc2nc3cc([N+](=O)[O-])ccc3nc2c1,1,ames,train,train
O=[N+]([O-])c1ccc2nc3ccc([N+](=O)[O-])cc3nc2c1,1,ames,train,test
O=[N+]([O-])c1ccc2nc3ccccc3nc2c1,1,ames,train,train
O=[N+]([O-])c1ccc2ncccc2c1,1,ames,train,train
O=[N+]([O-])c1ccc2nscc2c1,1,ames,train,train
O=[N+]([O-])c1ccc2oc3ccc([N+](=O)[O-])cc3c2c1,1,ames,test,train
O=[N+]([O-])c1ccc2oc3ccccc3c2c1,1,ames,test,train
O=[N+]([O-])c1ccc2sc3ccccc3c2c1,1,ames,train,train
O=[N+]([O-])c1ccc2snc(Cl)c2c1,1,ames,train,train
O=[N+]([O-])c1ccc2sncc2c1,1,ames,train,train
O=[N+]([O-])c1cccc(-c2ccc(O)c([N+](=O)[O-])c2)c1,1,ames,test,train
O=[N+]([O-])c1cccc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1,1,ames,test,train
O=[N+]([O-])c1cccc(-c2ccccc2)c1O,0,ames,test,train
O=[N+]([O-])c1cccc(/C=N/c2nc3ccccc3s2)c1,1,ames,train,train
O=[N+]([O-])c1cccc(/C=N/c2snc3ccccc23)c1,1,ames,train,train
O=[N+]([O-])c1cccc(Br)c1,1,ames,train,test
O=[N+]([O-])c1cccc(C(F)(F)F)c1,0,ames,train,train
O=[N+]([O-])c1cccc(CBr)c1,0,ames,train,train
O=[N+]([O-])c1cccc(CCl)c1,1,ames,train,train
O=[N+]([O-])c1cccc(CO)c1,0,ames,train,train
O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(Cl)cc2)c1,0,ames,test,train
O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(F)cc2)c1,0,ames,test,train
O=[N+]([O-])c1cccc(Cl)c1,0,ames,train,train
O=[N+]([O-])c1cccc(Cl)c1Cl,0,ames,train,train
O=[N+]([O-])c1cccc(I)c1,0,ames,train,train
O=[N+]([O-])c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,0,ames,train,test
O=[N+]([O-])c1cccc(O)c1,1,ames,train,test
O=[N+]([O-])c1cccc(O)c1[N+](=O)[O-],1,ames,train,train
O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,0,ames,train,train
O=[N+]([O-])c1cccc(S(=O)(=O)OCC2CO2)c1,1,ames,test,train
O=[N+]([O-])c1cccc(S(=O)(=O)OC[C@H]2CO2)c1,1,ames,train,train
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1,ames,train,train
O=[N+]([O-])c1cccc([N+](=O)[O-])c1CO,0,ames,train,train
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,0,ames,train,train
O=[N+]([O-])c1cccc2c(Cl)nsc12,1,ames,train,train
O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,1,ames,train,train
O=[N+]([O-])c1cccc2c1-c1ccc3ccc4cccc5cc-2c1c3c45,1,ames,train,train
O=[N+]([O-])c1cccc2c1-c1cccc3c([N+](=O)[O-])ccc-2c13,1,ames,test,train
O=[N+]([O-])c1cccc2c1-c1cccc3cccc-2c13,1,ames,test,train
O=[N+]([O-])c1cccc2c1[nH]c1ccccc12,1,ames,test,test
O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc1cccc([N+](=O)[O-])c12,1,ames,train,train
O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc1ccccc12,1,ames,train,test
O=[N+]([O-])c1cccc2c1cc([N+](=O)[O-])c1cccc([N+](=O)[O-])c12,1,ames,train,test
O=[N+]([O-])c1cccc2c1ccc1cccc([N+](=O)[O-])c12,1,ames,train,test
O=[N+]([O-])c1cccc2c1ccc1ccccc12,1,ames,train,train
O=[N+]([O-])c1cccc2c1ncc1cnc3ccccc3c12,1,ames,train,train
O=[N+]([O-])c1cccc2c1oc1ccccc12,1,ames,test,train
O=[N+]([O-])c1cccc2c[nH]nc12,1,ames,train,train
O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,1,ames,train,test
O=[N+]([O-])c1cccc2ccccc12,1,ames,train,train
O=[N+]([O-])c1cccc2cccnc12,1,ames,train,train
O=[N+]([O-])c1cccc2cnsc12,1,ames,train,train
O=[N+]([O-])c1cccc2csnc12,1,ames,train,train
O=[N+]([O-])c1cccc2nc3c([N+](=O)[O-])cccc3nc12,0,ames,train,test
O=[N+]([O-])c1cccc2nc3cccc([N+](=O)[O-])c3nc12,1,ames,train,train
O=[N+]([O-])c1cccc2nc3ccccc3nc12,1,ames,train,train
O=[N+]([O-])c1cccc2nscc12,1,ames,train,train
O=[N+]([O-])c1cccc2oc3ccccc3c12,1,ames,test,train
O=[N+]([O-])c1ccccc1,0,ames,train,train
O=[N+]([O-])c1ccccc1-c1ccccc1,0,ames,test,train
O=[N+]([O-])c1ccccc1/C=C/c1ccccn1,1,ames,train,test
O=[N+]([O-])c1ccccc1/C=N/c1nc2ccccc2s1,1,ames,train,train
O=[N+]([O-])c1ccccc1Br,1,ames,train,test
O=[N+]([O-])c1ccccc1C(F)(F)F,0,ames,train,train
O=[N+]([O-])c1ccccc1CBr,0,ames,train,test
O=[N+]([O-])c1ccccc1CCO,1,ames,train,train
O=[N+]([O-])c1ccccc1CCl,1,ames,train,train
O=[N+]([O-])c1ccccc1CO,0,ames,train,train
O=[N+]([O-])c1ccccc1Cl,1,ames,train,train
O=[N+]([O-])c1ccccc1NCCO,1,ames,train,train
O=[N+]([O-])c1ccccc1Nc1ccccc1,0,ames,train,train
O=[N+]([O-])c1ccccc1O,0,ames,train,train
O=[N+]([O-])c1ccccc1S(=O)(=O)O,0,ames,train,test
O=[N+]([O-])c1ccccc1SS/C(Cl)=C(\Cl)C(Cl)=C(Cl)Cl,1,ames,train,train
O=[N+]([O-])c1ccccc1SS/C(Cl)=C(\Cl)C(F)(F)F,1,ames,train,test
O=[N+]([O-])c1ccccc1SSC(Cl)=C(Cl)Cl,1,ames,train,train
O=[N+]([O-])c1ccccc1SSC(F)=C(Cl)Cl,1,ames,train,train
O=[N+]([O-])c1ccccc1[N+](=O)[O-],1,ames,train,test
O=[N+]([O-])c1ccccc1[O-],0,ames,train,train
O=[N+]([O-])c1ccnc2ccccc12,1,ames,train,test
O=[N+]([O-])c1cn(-c2ccc(Cl)c(Cl)c2)cn1,0,ames,train,test
O=[N+]([O-])c1cn(-c2ccc(F)c(Cl)c2)cn1,0,ames,train,train
O=[N+]([O-])c1cn(-c2ccc(OC(F)(F)F)cc2)cn1,0,ames,train,train
O=[N+]([O-])c1cn(-c2ccccc2OC(F)(F)F)cn1,0,ames,train,train
O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)cc3)nc1)CC2,0,ames,test,train
O=[N+]([O-])c1cn2c(n1)OC[C@H](Oc1ccc(OC(F)(F)F)cc1)C2,0,ames,train,train
O=[N+]([O-])c1cnc(CO)n1CCO,1,ames,train,train
O=[N+]([O-])c1cnc2c(c1)nc1ccccn12,1,ames,train,test
O=[N+]([O-])c1nc2ccccc2[nH]1,1,ames,train,train
O=[N+]([O-])c1ncn(CCCNCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,0,ames,test,train
O=[N+]([O-])c1ncn(CCCNc2ccnc3cc(Cl)ccc23)n1,0,ames,test,train
O=[N+]([O-])c1ncn(CCCNc2nc(-c3ccccc3)nc3ccccc23)n1,0,ames,train,train
O=[NH+][O-],1,ames,train,train
O=[O+][O-],1,ames,train,train
O=[P@@]1(N(CCCl)CCCl)NCCCO1,1,ames,train,train
O=[P@@]1(NCCCl)OCCCN1CCCl,1,ames,train,train
O=[P@]1(N(CCCl)CCCl)N[C@H](O)CCO1,1,ames,train,train
O=[Se](O)O,1,ames,train,test
O=c1[nH][nH]c(=O)c2cc([N+](=O)[O-])ccc12,1,ames,test,train
O=c1[nH][nH]c(=O)c2ccccc12,0,ames,test,train
O=c1[nH]c(=O)[nH]c(=O)[nH]1,0,ames,train,train
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1/C=C/Br,0,ames,test,train
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,0,ames,test,train
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,1,ames,test,train
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CCCCl,0,ames,test,train
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CCCl,1,ames,test,test
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO,1,ames,test,train
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1COO,1,ames,test,train
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,0,ames,test,test
O=c1[nH]c(=O)n(C2CCCO2)cc1F,0,ames,test,train
O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,0,ames,train,train
O=c1[nH]c(=O)n([C@H]2C[C@@H](O)[C@@H](CO)O2)cc1CO,1,ames,train,train
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,1,ames,train,train
O=c1[nH]c(Cl)c(Cl)cc1Cl,0,ames,test,train
O=c1[nH]c(SCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)nc2ccccc12,1,ames,train,train
O=c1[nH]c2c(O)cccc2c(O)c1-c1ccccc1,0,ames,train,test
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,0,ames,train,train
O=c1[nH]c2cc(O)ccc2c(O)c1-c1ccccc1,0,ames,train,train
O=c1[nH]c2cc([N+](=O)[O-])cc(CNCP(=O)(O)O)c2[nH]c1=O,1,ames,train,train
O=c1[nH]c2ccc(F)cc2c(=O)n1-c1ccc(Cl)cc1Cl,0,ames,train,test
O=c1[nH]c2ccc(F)cc2c(O)c1-c1ccccc1,0,ames,train,train
O=c1[nH]c2ccc(O)cc2c(O)c1-c1ccccc1,0,ames,train,test
O=c1[nH]cc(C(F)(F)F)cc1Cl,1,ames,test,train
O=c1[nH]cc(C(F)(F)F)cc1O,1,ames,test,train
O=c1[nH]cc(F)c(=O)[nH]1,0,ames,test,test
O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,1,ames,test,train
O=c1[nH]cnn1CC(O)(Cc1ccccc1Cl)C1(Cl)CC1,0,ames,test,train
O=c1[nH]sc2cc([N+](=O)[O-])ccc12,1,ames,test,train
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0,ames,train,train
O=c1c(-c2ccccc2)c(O)c2ccccc2n1-c1ccccc1,0,ames,test,train
O=c1c(=O)c2c([N+](=O)[O-])ccc3ccc4cccc1c4c32,1,ames,train,train
O=c1c(=O)c2cc3ccccc3c3ccc4cccc1c4c23,1,ames,test,test
O=c1c(=O)c2ccc([N+](=O)[O-])c3ccc4cccc1c4c32,1,ames,train,train
O=c1c(=O)c2cccc3ccc4cccc1c4c32,0,ames,train,train
O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc(Cl)cc1,0,ames,train,train
O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccc(Cl)cc1Cl,0,ames,train,train
O=c1c(Cl)c(Cl)cnn1S(=O)(=O)c1ccccc1,0,ames,train,train
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1,ames,train,train
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1,ames,train,train
O=c1c(O)c(-c2ccc(OCCO)c(OCCO)c2)oc2cc(OCCO)cc(O)c12,0,ames,train,train
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,1,ames,train,test
O=c1c(O)c(O)c1=O,0,ames,train,test
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(Cl)cc1,1,ames,train,train
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(O)cc1,1,ames,train,train
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc([N+](=O)[O-])cc1,1,ames,train,train
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccccc1,1,ames,train,train
O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,1,ames,test,train
O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OC=CC31,1,ames,train,train
O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OCCC31,0,ames,train,train
O=c1c2c(O)cccc2oc2c3c(cc(O)c12)O[C@@H]1OC=C[C@@H]31,1,ames,test,train
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1C=COC1O3,0,ames,test,train
O=c1c2c(O)cccc2oc2cc3c(c(O)c12)C1CCOC1O3,0,ames,train,train
O=c1c2c(OC3OC(CO)C(O)C(O)C3O)cc(O)cc2oc2c(O)ccc(O)c12,1,ames,train,test
O=c1c2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)cc2oc2c(O)ccc(O)c12,1,ames,train,train
O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,0,ames,train,train
O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,1,ames,test,train
O=c1c2ccc(OCC3CO3)cc2sn1CC1CO1,1,ames,train,train
O=c1c2ccc(OCCN(CCC(F)(F)F)CCC(F)(F)F)cc2[nH]c2cc(F)cc(F)c12,0,ames,train,train
O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,1,ames,train,train
O=c1c2cccc3ccc4c5ccccc5cc1c4c32,1,ames,train,train
O=c1c2cccc3ccc4cccc1c4c32,1,ames,train,train
O=c1c2ccccc2c(=O)c2c1ccc1c2[nH]c2c3c(=O)c4ccccc4c(=O)c3c3[nH]c4c(ccc5c(=O)c6ccccc6c(=O)c54)c3c12,0,ames,train,train
O=c1c2ccccc2sn1CC1CO1,0,ames,test,train
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,ames,train,train
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0,ames,train,train
O=c1cc(-c2ccccc2)cc(-c2ccccc2)n1/N=C/c1ccc([N+](=O)[O-])o1,1,ames,train,train
O=c1cc(CO)occ1O,1,ames,train,train
O=c1cc(Cc2cccc3ccccc23)c(C2CC2)c2n1C(n1cc(-c3ccccc3)nn1)CS2,0,ames,test,train
O=c1cc(NC2CCN(S(=O)(=O)C(F)(F)F)CC2)c2cc(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)ccc2[nH]1,0,ames,train,test
O=c1ccc(=O)[nH][nH]1,1,ames,test,train
O=c1ccc(C(F)(F)F)c[nH]1,1,ames,test,train
O=c1ccc2c([C@@H](O)CNCCCCO)ccc(O)c2[nH]1,0,ames,train,test
O=c1ccc2c([C@@H](O)CNCCc3ccc(CCN4CCC(Cn5cnc([C@](O)(c6ccccc6)C6CCCCC6)n5)CC4)cc3)ccc(O)c2[nH]1,0,ames,train,train
O=c1ccc2c(cc3ccc4cccc5ccc2c3c45)c1=O,1,ames,test,train
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,0,ames,test,train
O=c1ccc2cc3c4c(c2o1)CCCN4CCC3,1,ames,train,train
O=c1ccc2cc3ccoc3cc2o1,0,ames,test,train
O=c1ccc2ccc3occc3c2o1,0,ames,train,train
O=c1ccc2ccccc2o1,1,ames,train,train
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,0,ames,test,train
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,0,ames,test,train
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,1,ames,train,train
O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,0,ames,train,train
O=c1n(C[C@H]2CO2)c(=O)n(C[C@H]2CO2)c(=O)n1C[C@H]1CO1,1,ames,train,train
O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,0,ames,train,train
O=c1nc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,0,ames,test,train
O=c1nc[nH]c(=O)[nH]1,0,ames,train,train
O=c1nc[nH]c2ccccc12,0,ames,test,train
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,0,ames,test,train
O=c1oc2c([N+](=O)[O-])ccc3ccc4cccc1c4c32,1,ames,train,train
O=c1oc2c([N+](=O)[O-])cccc2c2ccccc12,1,ames,train,train
O=c1oc2cc(-n3nc4ccc5ccccc5c4n3)ccc2cc1-c1ccccc1,0,ames,train,test
O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12,0,ames,test,train
O=c1oc2cc([N+](=O)[O-])ccc2c2ccccc12,1,ames,train,test
O=c1oc2ccc([N+](=O)[O-])c3ccc4cccc1c4c23,1,ames,train,train
O=c1oc2ccc([N+](=O)[O-])cc2c2ccccc12,1,ames,train,train
O=c1oc2cccc(O)c2cc1C1CCc2ccccc2C1,0,ames,train,train
O=c1oc2cccc(O)c2cc1[C@@H]1CCc2ccccc2C1,0,ames,test,train
O=c1oc2cccc3ccc4c5ccccc5cc1c4c32,1,ames,train,train
O=c1oc2cccc3ccc4cccc1c4c32,0,ames,train,test
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,0,ames,test,train
OC(=S)c1ccccc1,0,ames,train,train
OC(C(F)(F)F)C(F)(F)F,0,ames,train,test
OC(CBr)C(O)C(O)C(O)CBr,1,ames,train,train
OC(CCl)CCl,1,ames,train,train
OC(CNC1CCCCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,0,ames,train,train
OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1,0,ames,test,test
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,0,ames,test,train
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,0,ames,train,test
OC(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1Cl,0,ames,train,train
OC(Nc1snc2ccccc12)C(Cl)(Cl)Cl,0,ames,train,train
OC(O)C(Cl)(Cl)Cl,1,ames,train,test
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,0,ames,train,train
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1,1,ames,train,train
OC(c1ccc2c(c1)OCO2)C1CO1,1,ames,train,train
OC(c1ccccc1Cl)C(O)(Cn1cncn1)C1(Cl)CC1,0,ames,train,test
OC/C=C/c1ccccc1,0,ames,train,train
OC1=C(O)C23CCCCC2(O3)c2cc3ccc4ccccc4c3nc21,0,ames,train,train
OC1=c2c(O)cc3cccc4ccc(c2c43)C23CCCCC12O3,1,ames,train,test
OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0,ames,test,train
OC1C2=C(C3OC3C1O)C1c3cccc4cccc(c34)C1C=C2,1,ames,train,train
OC1C2=c3c(cc4cccc5ccc(c3c54)C1O)-c1ccccc12,0,ames,test,train
OC1C=C2c3ccc4ccccc4c3-c3cccc(c32)C1O,1,ames,train,train
OC1C=CC2=C(c3cccc4cccc2c34)C1O,1,ames,train,test
OC1C=CC2OC2C1O,1,ames,train,train
OC1C=CC=CC1O,1,ames,train,train
OC1C=Cc2c(c3cc4ccccc4cc3c3ccccc23)C1O,1,ames,test,test
OC1C=Cc2c(c3ccccc3c3cc4ccccc4cc23)C1O,1,ames,test,train
OC1C=Cc2c(cc3c(ccc4ccccc43)c2Br)C1O,0,ames,test,test
OC1C=Cc2c(cc3c4c(c5ccccc5cc24)-c2ccccc2-3)C1O,1,ames,train,train
OC1C=Cc2c(cc3c4c(cc5ccccc53)-c3ccccc3-c24)C1O,1,ames,test,train
OC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1,1,ames,train,train
OC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O,1,ames,train,train
OC1C=Cc2c(ccc3c(Br)c4ccccc4cc23)C1O,1,ames,train,train
OC1C=Cc2c(ccc3c(Cl)c4ccccc4cc23)C1O,1,ames,train,train
OC1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)C1O,1,ames,train,test
OC1C=Cc2c(ccc3c2ccc2ccccc23)C1O,1,ames,test,train
OC1C=Cc2c(ccc3c2sc2ccccc23)C1O,1,ames,test,test
OC1C=Cc2c(ccc3c4c(ccc23)CCC4)C1O,1,ames,train,train
OC1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)C1O,1,ames,train,train
OC1C=Cc2c(ccc3cc4c(cc23)C(O)C(O)c2ccccc2-4)C1O,0,ames,train,train
OC1C=Cc2c(ccc3cc4c(ccc5ccccc54)cc23)C1O,1,ames,train,train
OC1C=Cc2c(ccc3cc4c5c(ccc4cc23)C(O)C(O)C=C5)C1O,0,ames,train,train
OC1C=Cc2c(ccc3cc4ccccc4cc23)C1O,1,ames,train,train
OC1C=Cc2c(ccc3ccccc23)C1O,1,ames,train,train
OC1C=Cc2c(ccc3cccnc23)C1O,1,ames,train,train
OC1C=Cc2c(ccc3nc4ccc5ccccc5c4cc23)C1O,1,ames,train,train
OC1C=Cc2c(ccc3ncccc23)C1O,0,ames,train,train
OC1C=Cc2cc3c(cc2C1O)-c1cccc2cccc-3c12,1,ames,test,train
OC1C=Cc2cc3c(ccc4ccccc43)c(Br)c2C1O,0,ames,train,train
OC1C=Cc2cc3c(ccc4ccccc43)c(Cl)c2C1O,0,ames,train,test
OC1C=Cc2cc3c4c(cc5ccccc53)-c3ccccc3-c4c2C1O,1,ames,train,train
OC1C=Cc2ccc3c(ccc4ccccc43)c2C1O,1,ames,train,train
OC1C=Cc2ccc3c(sc4ccccc43)c2C1O,0,ames,train,train
OC1C=Cc2ccc3cc4c(ccc5ccccc54)cc3c2C1O,1,ames,test,test
OC1C=Cc2ccc3nc4ccc5ccccc5c4cc3c2C1O,1,ames,train,train
OC1C=Cc2ccc3ncccc3c2C1O,0,ames,test,train
OC1C=Cc2cccnc2C1O,0,ames,train,train
OC1C=Cc2ncccc2C1O,0,ames,train,test
OC1CC23C=CC=CC2(C1)O3,0,ames,train,test
