,index,Smiles_unify,value,property,scaffold_train_test_label,random_train_test_label
539,1836,CC(C)(C)c1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,1.146128035678238,mouse_mic_cl,train,test
540,1842,CN1CCN(c2ccc(-c3ccn4c(-c5cccc6ncsc56)cnc4c3)cc2)CC1,3.101403350555331,mouse_mic_cl,train,train
541,1844,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2-c2ccc(F)cc2)CC1,1.6812412373755872,mouse_mic_cl,train,train
542,1852,CCN1CCN(C(=O)CSc2ncnc3sc(C)c(Cl)c23)CC1=O,2.0,mouse_mic_cl,test,test
543,1853,Cc1sc2ncnc(SCC(=O)N3CC(=O)N(CC(F)(F)F)C3)c2c1Cl,2.146128035678238,mouse_mic_cl,train,train
544,1854,Cc1sc2ncnc(SCC(=O)N3CCn4nc(C(F)(F)F)nc4C3)c2c1Cl,2.146128035678238,mouse_mic_cl,train,train
545,1860,C[C@](O)(Cn1ccc2ccc([N+](=O)[O-])cc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,4.71121652432109,mouse_mic_cl,train,train
546,1865,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C(F)(F)F)cc12,4.669006811979609,mouse_mic_cl,train,test
547,1868,CN(C)CCCCc1ccc(C2COC2)cc1,4.431363764158987,mouse_mic_cl,train,train
548,1880,Cc1cc(C(F)(F)F)cc(NC(=O)NS(=O)(=O)c2cc(C)c(CCO)s2)n1,1.0,mouse_mic_cl,test,test
549,1882,O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1F,2.439332693830263,mouse_mic_cl,train,train
550,1883,CCCCCC(C)NCc1coc(-c2cccc(Cl)c2)n1,1.4471580313422192,mouse_mic_cl,train,train
551,1884,CCCCCOc1ccc(-c2nc(CNC3CC(C)CC(C)(C)C3)co2)cc1,0.9030899869919436,mouse_mic_cl,train,train
552,1885,CCc1ccccc1N/C(=N\O)c1ccc(OC)cc1,2.598790506763115,mouse_mic_cl,train,train
553,1886,CCc1ccccc1N/C(=N\O)c1ccccc1-c1ccccc1,2.3201462861110542,mouse_mic_cl,test,train
554,1891,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,2.0863598306747484,mouse_mic_cl,train,train
555,1892,Cc1csc(-c2ccc3nnc(Cc4ccc(O)cc4)n3n2)c1,2.814913181275074,mouse_mic_cl,test,train
556,1895,CCNC(=O)c1cc2c(-c3cc(S(C)(=O)=O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,2.740362689494244,mouse_mic_cl,train,test
557,1907,COc1ccc(CN([C@@H]2CC(F)(F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)c(F)c1F,2.0827853703164503,mouse_mic_cl,train,train
558,1908,CC1(C)CCNC(=O)[C@H](N(Cc2ccc(C(=O)NC3CC3)cc2)S(=O)(=O)c2ccc(Cl)cc2)C1,2.816241299991783,mouse_mic_cl,train,test
559,1912,CCP(=O)(OC)c1ccc2oc(/C=C/c3ccccc3)nc2c1,1.0755469613925308,mouse_mic_cl,train,train
560,1922,COc1cncc(-c2cccc(-c3cn4ccc(OC)c(C(N)=O)c4n3)c2)c1,1.6812412373755872,mouse_mic_cl,train,train
561,1923,CCCCCC(C)NCc1coc(-c2ccc(C(C)(C)C)cc2)n1,1.230448921378274,mouse_mic_cl,train,train
562,1924,CCCCCOc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,1.7781512503836436,mouse_mic_cl,train,test
563,1930,CN1CN(C(=O)CSc2ncnc3c(C4CC4)c(Cl)sc23)CC1=O,1.6532125137753435,mouse_mic_cl,train,train
564,1931,Cc1c(C(F)(F)F)sc2ncnc(SCC(=O)N3CC(=O)N(C)C3)c12,1.4313637641589874,mouse_mic_cl,train,train
565,1933,CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CC2(CCN(CCO)CC2)C1,1.4471580313422192,mouse_mic_cl,train,test
566,1936,CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CC2(C1)CN(CC(F)F)C2,2.945960703577569,mouse_mic_cl,test,test
567,1941,C[C@](O)(Cn1ccc2cc(F)c(-c3ccccc3)cc21)C(=O)Nc1ccc(C#N)c(Cl)c1,4.880298991425753,mouse_mic_cl,train,train
568,1943,CCP(=O)(OC)c1ccc2oc(-c3cccc(Cl)c3Cl)nc2c1,1.434568904034199,mouse_mic_cl,test,train
569,1944,COP(=O)(c1ccc2oc(-c3ccc(F)cc3)nc2c1)C(C)C,1.5921767573958667,mouse_mic_cl,test,train
570,1945,[2H]C([2H])([2H])C(=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1)C([2H])([2H])[2H],3.5538830266438746,mouse_mic_cl,test,train
571,1946,CC(NC(=O)c1ncc2ccccc2c1O)c1ccc(F)cc1,0.568201724066995,mouse_mic_cl,test,train
572,1947,Oc1c(-c2nc(C(O)c3ccccc3)n[nH]2)ncc2cccnc12,0.2787536009528289,mouse_mic_cl,train,train
573,1948,Cc1n[nH]c(-c2ncc3cccnc3c2O)n1,0.5185139398778874,mouse_mic_cl,train,train
574,1949,Oc1c(-c2nc(CN3CCOCC3)n[nH]2)ncc2cccnc12,-0.0969100130080563,mouse_mic_cl,train,train
575,1950,Cc1n[nH]c(-c2ncc3c(-c4ccccc4C(F)(F)F)ccnc3c2O)n1,0.146128035678238,mouse_mic_cl,train,train
576,1961,Cc1sc2ncnc(SCC(=O)N(C)C)c2c1Cl,2.5563025007672877,mouse_mic_cl,train,train
577,1962,Cc1c(C(F)(F)F)oc2ncnc(SCC(=O)N3CC(=O)N(C)C3)c12,0.8388490907372553,mouse_mic_cl,test,train
578,1963,CCCCCC(C)NCc1coc(-c2ccc(OCCCC)cc2)n1,1.0791812460476249,mouse_mic_cl,train,train
579,1976,CCNC(=O)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,0.0,mouse_mic_cl,test,train
580,1977,CCc1c[nH]c2ncc(-c3cccc(C(=O)N(C)C)c3)cc12,1.9242792860618816,mouse_mic_cl,train,train
581,1979,[2H]C([2H])([2H])N(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccc(F)cc1,1.7160033436347992,mouse_mic_cl,train,train
582,1980,COc1ccc(S(=O)(=O)Nc2ccc(Cn3cc4c(n3)CN(C(=O)c3cccc(Cl)c3)C4)cc2)cc1,1.0791812460476249,mouse_mic_cl,test,train
583,1981,Cc1ccc(S(=O)(=O)Nc2ccc(CN[C@@H]3CCN(C(=O)c4cccc(Cl)c4)C3)cc2)cc1,1.6812412373755872,mouse_mic_cl,train,train
584,1982,COc1ccc(S(=O)(=O)Nc2cnc(CN3CCN(C(=O)c4cccc(Cl)c4)CC3)cn2)cc1,0.1139433523068367,mouse_mic_cl,train,train
585,1983,CN(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccc(F)cc1,2.096910013008056,mouse_mic_cl,train,train
586,1984,N#CCN(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccccc1,2.060697840353612,mouse_mic_cl,train,test
587,1985,O=C(NCC#CCN(C(=O)Cc1ccc(C(F)(F)F)cc1C(F)(F)F)c1ccccc1)c1ccccn1,2.671172842715084,mouse_mic_cl,train,train
588,1991,CC(C)(C)CN/C(=N\O)c1ccccc1-c1ccccc1,1.8920946026904804,mouse_mic_cl,train,train
589,1994,CCC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCOc3cc(C(F)(F)F)ccc32)CC1,1.591064607026499,mouse_mic_cl,train,train
590,1998,O=c1[nH]nc(-c2ccc(Cl)c(C(F)(F)F)c2)s1,1.414973347970818,mouse_mic_cl,train,train
591,2002,COc1nc2ccc(Br)cc2cc1C(c1cccc(C)c1)C(O)(CCN(C)C)c1cccnc1C,1.8512583487190752,mouse_mic_cl,train,test
592,2003,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c(OC)cn1,1.3979400086720375,mouse_mic_cl,train,train
593,2004,CNC(=O)c1ccc(-c2ccc3nnc(Cc4ccc(O)cc4)n3n2)cc1Cl,1.7853298350107671,mouse_mic_cl,train,train
594,2007,CC(C)(C)OC(=O)N1CCC(n2ncc3c(Oc4ccc(S(C)(=O)=O)cc4)ncnc32)CC1,1.934498451243568,mouse_mic_cl,train,train
595,2011,O/N=C(\NC1CCCCC1)c1c(F)cccc1F,0.9030899869919436,mouse_mic_cl,test,train
596,2024,CCCCCC(C)NCc1coc(-c2cccc(OC)c2)n1,1.724275869600789,mouse_mic_cl,train,test
597,2027,CC(C)CC(=O)N1CCC(n2ncc3c(Oc4ccc(S(C)(=O)=O)cc4)ncnc32)CC1,1.462397997898956,mouse_mic_cl,train,test
598,2035,CC1CCC(NC(=O)c2cc3c(Cl)c(Cl)ccc3[nH]2)CC1,1.783903579272735,mouse_mic_cl,train,train
599,2036,CC1CCC(NC(=O)c2cc3c(F)cc(F)cc3[nH]2)CC1,2.937517892017347,mouse_mic_cl,train,train
600,2037,CC1CCC(NC(=O)c2cc3c(Cl)cc(Cl)cc3[nH]2)CC1,1.568201724066995,mouse_mic_cl,train,train
601,2042,CN1CCN(c2ccc(Nc3ncc4c(=O)c(-c5c(Cl)cccc5Cl)cn(CC(C)(C)O)c4n3)cc2)CC1,2.6827495978606493,mouse_mic_cl,train,train
602,2043,CN1Cc2cc(Nc3ncc4c(=O)c(-c5c(Cl)cccc5Cl)cn(C)c4n3)ccc2C2(CC2)C1,2.616296928053596,mouse_mic_cl,train,train
603,2045,COC/C(=N/O)c1ccc(OC)cc1,1.2787536009528289,mouse_mic_cl,train,train
604,2057,Cc1cc(Nc2nn(C3CC3)c3cnc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,1.7283537820212285,mouse_mic_cl,train,train
605,2058,CCCCCC(C)NCc1coc(-c2ccc(OC)cc2)n1,1.1760912590556811,mouse_mic_cl,train,train
606,2059,CCCCc1ccc(-c2nc(CNC(C)CC)co2)cc1,1.6232492903979006,mouse_mic_cl,train,train
607,2061,COc1nc2ccc(Br)cc2cc1C(c1cccc2c1OCO2)C(O)(CCN(C)C)c1cccnc1C,1.7075701760979365,mouse_mic_cl,test,train
608,2066,C[C@](O)(Cn1ccc2ccccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,4.705436046585251,mouse_mic_cl,train,train
609,2068,CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,3.096910013008056,mouse_mic_cl,train,train
610,2074,CN(c1nnc(-c2c(O)cc(-c3cn[nH]c3)c(F)c2F)s1)C1CC(C)(C)NC(C)(C)C1,1.8260748027008264,mouse_mic_cl,train,train
611,2077,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2c(C)ccc2CN2CCN(C)CC2)cc1)c1ccccc1,2.639137718370094,mouse_mic_cl,train,train
612,2078,Cc1cc(Nc2nn(C3CC3)c3ccc(S(=O)(=O)N4CCOCC4)cc23)ccc1F,1.429752280002408,mouse_mic_cl,train,train
613,2086,C[C@H]1c2cccc(CCC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,3.060697840353612,mouse_mic_cl,train,train
614,2092,CCCCCC(C)NCc1coc(-c2ccc(OC(CC)CC)cc2)n1,0.3010299956639812,mouse_mic_cl,train,test
615,2097,Cc1ccc(-c2cc(C(=O)NCCN3CCCC3)c3cc(F)ccc3n2)cc1,0.5314789170422551,mouse_mic_cl,train,train
616,2120,C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34,1.110589710299249,mouse_mic_cl,train,train
617,2128,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,0.6702220574200591,mouse_mic_cl,train,train
618,2129,COc1cccc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc3c2OCO3)n1,1.3979400086720375,mouse_mic_cl,train,train
619,2130,CC(C)(Oc1ccc(F)cc1Cl)C(=O)N[C@H]1C2CC3CC1C[C@](S(C)(=O)=O)(C3)C2,0.52283531366053,mouse_mic_cl,train,test
620,2143,O=C(NO)C(c1ccc(-c2cnc(C3CC3)nc2)cc1)c1ccccc1F,2.130333768495006,mouse_mic_cl,train,test
621,2156,COc1ccc(/C(=N/O)Nc2cccc(F)c2)cc1,2.1563371008708097,mouse_mic_cl,train,train
622,2158,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)C(O)CC2,1.6812412373755872,mouse_mic_cl,train,test
623,2161,CCc1cc(-c2c[nH]c3ncc(-c4cnn(CCN(C)C)c4)cc23)nc(N)n1,1.591064607026499,mouse_mic_cl,train,train
624,2165,COc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,1.927883410330707,mouse_mic_cl,train,test
625,2166,Nc1ncc(-c2ccnc(Nc3ccncc3)n2)c(CC2CC2)n1,1.8621313793130367,mouse_mic_cl,train,train
626,2171,O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CCC(CCO)C3)ccc12,1.3617278360175928,mouse_mic_cl,train,train
627,2172,O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,1.0,mouse_mic_cl,train,train
628,2181,COc1ccc(OC)c2[nH]c(C(=O)N3CCCC(c4cc5ncccc5[nH]4)C3)cc12,3.983024713307411,mouse_mic_cl,train,train
629,2182,O=C(c1ccc(F)cc1)N1CC=C(c2cc3ncccc3[nH]2)CC1,2.2905465542803065,mouse_mic_cl,train,test
630,2202,Cc1ccc(CNC(c2nc(Cc3ccccc3)c(N3CCOCC3)o2)C2CCCCC2)cc1,2.3729120029701067,mouse_mic_cl,train,train
631,2203,CCOc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,2.008600171761917,mouse_mic_cl,train,train
632,2216,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)F)cn(C)c(=O)c2[nH]1,2.9542425094393248,mouse_mic_cl,train,train
633,2217,C[C@H](CN1CCCC(C)(C)C1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,3.111598524880394,mouse_mic_cl,test,train
634,2225,Cc1sc2ncnc(SCC(=O)N3CC(=O)N(C4CC4)C3)c2c1Cl,1.6901960800285136,mouse_mic_cl,test,train
635,2226,Cc1sc2ncnc(SCC(=O)N3CCn4ncnc4C3)c2c1Cl,1.724275869600789,mouse_mic_cl,train,test
636,2227,Cc1sc2ncnc(SCC(=O)N3CC(=O)N(C)C3)c2c1C,1.4913616938342726,mouse_mic_cl,train,train
637,2228,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(Cl)cc23)CC1,1.8573324964312683,mouse_mic_cl,train,train
638,2229,O=C(Nc1ccc(C(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,1.8808135922807916,mouse_mic_cl,train,train
639,2234,Cc1cc(Cl)ccc1-c1ccc(CN2CCc3c(C)ccc(N4CCN(C)CC4)c3C2)nc1,-0.6216020990518624,mouse_mic_cl,train,train
640,2239,COc1cccc(C(=O)NCCNC(=O)[C@H](CC(=O)NC(C)(C)C)NS(=O)(=O)c2ccc(C)cc2)c1,2.1522883443830563,mouse_mic_cl,train,train
641,2242,COc1ccc(NC(=O)C2CCN(c3ncccc3Cl)CC2)cc1Cl,2.12057393120585,mouse_mic_cl,train,train
642,2252,Cc1c(-c2cncc(-c3ccc(C(N)=O)c(OC(C)C)c3)c2)cnn1C,1.3996737214810382,mouse_mic_cl,train,train
643,2253,CNC(=O)c1ccc2[nH]nc(CC(C)C)c2c1,2.6138418218760693,mouse_mic_cl,train,train
644,2254,CNC(=O)c1ccc2[nH]nc(Cc3ccc(OC)c(OC)c3)c2c1,2.893206753059848,mouse_mic_cl,test,train
645,2256,CC1CCN(C2CCN(c3cc(C(=O)Nc4cccc(Cl)c4)cc(C(F)(F)F)c3)CC2)CC1,1.3304137733491908,mouse_mic_cl,train,train
646,2259,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC,1.7708520116421442,mouse_mic_cl,train,test
647,2260,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)c(OC)nc1OC,0.8450980400142568,mouse_mic_cl,train,train
648,2273,O=C(c1ccccc1)N1CCCC(c2cn3nc(Cl)ccc3n2)C1,2.383258681708176,mouse_mic_cl,test,train
649,2274,O=C(Nc1ccc(-c2cc3ncccc3[nH]2)cc1)c1ccccc1,2.271562825432305,mouse_mic_cl,test,train
650,2281,O=C(c1cc(C2CC2)on1)N1CCCC(c2cc3ncccc3[nH]2)C1,3.263240645147533,mouse_mic_cl,test,test
651,2287,Cc1ccc(C(=O)Nc2cc(F)cc(CN3CCN(C(=O)C4CCCC4)[C@@H](C)C3)c2C)cn1,2.041392685158225,mouse_mic_cl,train,test
652,2291,CC1(C)c2cccc(C(=O)NO)c2CN1c1cnc(C(F)(F)F)nc1,0.8450980400142568,mouse_mic_cl,train,train
653,2292,Clc1cc(-c2ccnc(N3CCNCC3)c2)cc(Cl)c1OCc1ccccn1,0.6232492903979004,mouse_mic_cl,train,train
654,2304,Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC(F)(F)C5)cc34)cc2)cn1,1.863322860120456,mouse_mic_cl,train,train
655,2306,O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,1.6901960800285136,mouse_mic_cl,train,test
656,2311,Cc1cc(NC(=O)Cn2nnc(-c3cccc(F)c3)n2)n(C2CCCCC2)n1,3.43306543399148,mouse_mic_cl,test,train
657,2317,Cc1noc2c1-c1ccc(-c3ccc(=O)n(C)c3)cc1N(c1ccc(C#N)cc1)CC2C,1.806179973983887,mouse_mic_cl,test,test
658,2330,O[C@@H]1c2ccnn2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.6532125137753435,mouse_mic_cl,train,train
659,2331,CCNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,3.4522971600596453,mouse_mic_cl,train,test
660,2346,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3ccccc3Cl)cn(C)c(=O)c2[nH]1,3.0791812460476247,mouse_mic_cl,train,train
661,2347,CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3Oc3c(C)cccc3C(F)(F)F)cn(C)c(=O)c2[nH]1,2.9542425094393248,mouse_mic_cl,train,train
662,2348,CCNC(=O)c1cc2c(-c3cc(NC(=O)OC)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,3.8016321176570633,mouse_mic_cl,train,train
663,2349,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C)cc12,3.937852260287463,mouse_mic_cl,train,train
664,2350,CNC(=O)c1cc2c(-c3cc(C(C)(C)O)ccc3Oc3c(C)cc(F)cc3C)cn(C)c(=O)c2[nH]1,2.740362689494244,mouse_mic_cl,train,train
665,2351,Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3(C)CC3(F)F)cc12,3.544068044350276,mouse_mic_cl,train,train
666,2359,C[C@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](F)C4)ccc23)C1,1.8129133566428557,mouse_mic_cl,train,train
667,2360,C[C@@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](C(C)(C)O)C4)ccc23)C1,1.8325089127062364,mouse_mic_cl,train,train
668,2362,Cc1ccc(S(=O)(=O)N[C@@H](CC(=O)NC(C)(C)C)C(=O)NCCNC(=O)c2ccccc2)cc1,1.806179973983887,mouse_mic_cl,train,train
669,2363,C#Cc1cccc(C(=O)NCCNC(=O)[C@H](CC(=O)NC(C)(C)C)NS(=O)(=O)c2ccc(C)cc2)c1,1.9867717342662448,mouse_mic_cl,train,train
670,2368,Cc1cc(C(F)(F)F)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)N4C[C@@H](C)O[C@@H](C)C4)c3Cl)c2n1,2.9700352255680658,mouse_mic_cl,train,test
671,2371,O=C(NC1CC1)c1ccc(CN(C2CC(C(F)(F)F)CCNC2=O)S(=O)(=O)c2ccc(Cl)cc2)cc1,1.591064607026499,mouse_mic_cl,train,train
672,2373,CC/C(=C\c1ccccc1)[C@@H]1C[C@H]1NC1CCN(CCO)CC1,1.662757831681574,mouse_mic_cl,train,test
673,2377,COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1,1.3979400086720375,mouse_mic_cl,train,train
674,2378,O=C(c1nc2cccnc2n1-c1ccc(Cl)c(Cl)c1)N1CC(C(F)(F)F)C1,3.057856208741888,mouse_mic_cl,train,train
675,2381,Cc1cc(-c2cnc3cc(-c4ccc(N5CCN(C)CC5)cc4)ccn23)c2cc(F)cc(F)c2n1,3.03261876085072,mouse_mic_cl,train,train
676,2382,Cc1cc(-c2cnc3cc(-c4ccc(N5CCNCC5)cc4)ccn23)c2ccccc2n1,1.9429995933660404,mouse_mic_cl,train,test
677,2388,Cc1cc(C(F)(F)F)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)N4CC[C@@H](N(C)C)C4)c3Cl)c2n1,2.937853763611335,mouse_mic_cl,train,train
678,2389,CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4cccnc4)cc(C)nc23)c1Cl,2.845098040014257,mouse_mic_cl,train,test
679,2390,CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4cncn4C)cc(C(C)C)nc23)c1Cl,2.0,mouse_mic_cl,train,test
680,2394,CN(c1nnc(-c2c(O)cc(-c3cn[nH]c3)cc2F)s1)C1CC(C)(C)NC(C)(C)C1,1.6989700043360187,mouse_mic_cl,train,train
681,2397,Cc1ncccc1COc1c(Cl)cc(-c2ccnc(N3CCNCC3)c2)cc1Cl,0.146128035678238,mouse_mic_cl,train,test
682,2398,Clc1cc(-c2ccnc(N3CCNCC3)c2)cc(Cl)c1OCc1cccnc1-c1ccccc1,0.2041199826559248,mouse_mic_cl,test,train
683,2412,CN(C)[C@@H]1CCN(c2ccc3c(C(=O)NCC4CCC(F)(F)CC4)c(Cl)ccc3n2)C1,1.6989700043360187,mouse_mic_cl,train,train
684,2413,O=C(NCC1CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,2.008600171761917,mouse_mic_cl,train,train
685,2414,O=C(NCC1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@H](F)C3)ccc12,1.5314789170422551,mouse_mic_cl,train,train
686,2423,CNc1ccnc2c(O)c(-c3nc(C)n[nH]3)ncc12,0.4913616938342727,mouse_mic_cl,train,train
687,2429,O=C1NN=C2CN(C(=O)C3CC3)Cc3[nH]c4cccc1c4c32,2.397940008672037,mouse_mic_cl,train,train
688,2431,O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)F)ccc12,2.2227164711475837,mouse_mic_cl,train,train
689,2432,O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,2.049218022670181,mouse_mic_cl,train,test
690,2437,CN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,2.439174739843468,mouse_mic_cl,train,train
691,2439,COc1ccc(CNC(=O)c2ncc3cccnc3c2O)cc1,0.414973347970818,mouse_mic_cl,train,train
692,2443,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,1.0413926851582251,mouse_mic_cl,test,train
693,2444,CC(=O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1,1.2787536009528289,mouse_mic_cl,test,train
694,2446,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.9731278535996988,mouse_mic_cl,train,train
695,2452,Cn1cc2c3c(c[nH]c3c1=O)CN(c1ccc(F)cc1)c1ccc(CS(C)(=O)=O)cc1-2,3.146128035678238,mouse_mic_cl,train,train
696,2495,c1nc(N2CCCCCC2)ncc1CNC12CC3CC(CC(C3)C1)C2,3.830120122123792,mouse_mic_cl,train,train
697,2506,CCCCCC(C)NCc1ccc(-c2ccccc2)cc1,2.100370545117563,mouse_mic_cl,train,train
698,2507,CC(C)(C)C1CCc2c(sc3nc(SCc4ccc(C(=O)O)cc4)nc(N)c23)C1,0.8633228601204559,mouse_mic_cl,train,train
699,2508,CC(C)(C)C1CCc2c(sc3nc(SCc4cc([N+](=O)[O-])ccc4O)nc(N)c23)C1,1.0755469613925308,mouse_mic_cl,train,train
700,2516,Cc1ccc([C@H]2c3c(C)nn(-c4ccccc4)c3NC(=O)[C@H]2NC(=O)c2cccc(C)c2)cc1,2.2052043639481447,mouse_mic_cl,test,train
701,2519,Clc1cccc2c(-c3nsc(CN4CCCC4)n3)cn(CC3CCCCC3)c12,4.230448921378274,mouse_mic_cl,train,train
702,2520,CCNC(=O)NCc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)no1,4.6020599913279625,mouse_mic_cl,test,train
703,2525,COc1ccccc1N1CCN(c2ncnc3c2cnn3-c2cccc(F)c2)CC1,1.500648063371912,mouse_mic_cl,train,train
704,2527,COc1cc(-c2nnc3n2CCCC32OCc3c(Cl)cccc3N(CC(F)(F)F)C2=O)ccc1-c1cnc(C)o1,2.0293837776852097,mouse_mic_cl,train,train
705,2532,O=C(c1ccccc1)N1C=C(c2cc3ncccc3[nH]2)CCC1,3.016523579411969,mouse_mic_cl,test,train
706,2560,c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,2.123851640967086,mouse_mic_cl,test,train
707,2561,c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1,1.2278867046136734,mouse_mic_cl,test,test
708,2567,O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N(CC#Cc1cccnc1)c1ccccc1,2.041392685158225,mouse_mic_cl,train,train
709,2568,Cc1ccc(S(=O)(=O)Nc2ccc(CN3CCN(C(=O)c4cccc(C#N)c4)CC3)cc2)cc1,1.4771212547196624,mouse_mic_cl,train,test
710,2569,O=C(c1cccc(Cl)c1)N1CCN(Cc2ccc(N3CCCCS3(=O)=O)cc2)CC1,1.3222192947339193,mouse_mic_cl,test,test
711,2575,C[C@H](CN1CCC[C@@H](OC(F)F)C1)NC(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,2.82020145948564,mouse_mic_cl,test,test
712,2580,COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2ccc(C)nc2)c1F,1.99563519459755,mouse_mic_cl,train,test
