,Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Document ChEMBL ID,Source Description,Document Journal,Document Year
2425,CHEMBL4846435,NC(=O)c1ccc2c(c1)CCCN2Cc1ccc(C(=O)NO)cc1,PPB,'=',85.8,%,CHEMBL4823926,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4823254,Scientific Literature,J Med Chem,2021.0
2426,CHEMBL4451233,COc1ccc(-c2nc(N)nc3c2CCCC3C)cc1,PPB,'=',95.76,%,CHEMBL4394852,Protein binding in C57BL/6J mouse plasma by equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL4393678,Scientific Literature,J Med Chem,2019.0
2427,CHEMBL4469253,CC(C)c1c(-c2cnn(C3CC3)c2)[nH]c2c(C#N)cnn2c1=O,PPB,'=',99.2,%,CHEMBL4427149,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4425149,Scientific Literature,Bioorg Med Chem Lett,2016.0
2428,CHEMBL1464,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,PPB,'=',90.2,%,CHEMBL5106505,Plasma protein binding in CD-1 mouse plasma incubated for 4 hrs at 2 uM measured by LC/MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5104172,Scientific Literature,Eur J Med Chem,2022.0
2429,CHEMBL2111101,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,PPB,'=',94.7,%,CHEMBL5135454,Plasma protein binding in monkey at 10 uM,A,BAO_0000366,cell-free format,CHEMBL5131502,Scientific Literature,Eur J Med Chem,2022.0
2430,CHEMBL4564288,CCNc1[nH]c(=O)n(O)c(=O)c1C(=O)NCc1cccc(Cl)c1F,PPB,'=',94.0,%,CHEMBL4478459,Plasma protein binding in mouse,A,BAO_0000366,cell-free format,CHEMBL4477212,Scientific Literature,J Med Chem,2016.0
2431,CHEMBL5196403,Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)cc(=O)n1-c1cccc(Cl)c1Cl,PPB,'=',65.0,%,CHEMBL5098599,Plasma protein binding in human incubated for 5 hrs by LC-MS analysis,A,BAO_0000366,cell-free format,CHEMBL5096203,Scientific Literature,J Med Chem,2021.0
2432,CHEMBL4858336,Cc1cc(C(C)NC(=O)c2[nH]cc(Cc3ccc(C(F)(F)F)nc3)c2C)no1,PPB,'=',94.7,%,CHEMBL4812682,Plasma protein binding in human,A,BAO_0000366,cell-free format,CHEMBL4811258,Scientific Literature,J Med Chem,2021.0
2433,CHEMBL4858336,Cc1cc(C(C)NC(=O)c2[nH]cc(Cc3ccc(C(F)(F)F)nc3)c2C)no1,PPB,'=',93.7,%,CHEMBL4812683,Plasma protein binding in rat,A,BAO_0000366,cell-free format,CHEMBL4811258,Scientific Literature,J Med Chem,2021.0
2434,CHEMBL4850393,Cc1c(Cc2ccc(C(F)(F)F)nc2)c[nH]c1C(=O)NC(C)c1cnn(C)c1,PPB,'=',95.1,%,CHEMBL4812683,Plasma protein binding in rat,A,BAO_0000366,cell-free format,CHEMBL4811258,Scientific Literature,J Med Chem,2021.0
2435,CHEMBL4848632,Cc1c(C2(c3ccc(C(F)(F)F)nc3)CC2)c[nH]c1C(=O)NC(C)c1nc[nH]n1,PPB,'=',94.3,%,CHEMBL4812683,Plasma protein binding in rat,A,BAO_0000366,cell-free format,CHEMBL4811258,Scientific Literature,J Med Chem,2021.0
2436,CHEMBL5185500,S=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,PPB,'=',99.8,%,CHEMBL5149838,Protein binding in rat plasma,A,BAO_0000366,cell-free format,CHEMBL5143747,Scientific Literature,ACS Med Chem Lett,2022.0
2437,CHEMBL5187799,COc1ccc2ccc(=O)n(CCN3CC[C@@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,PPB,'=',6.2,%,CHEMBL5146137,Protein binding in mouse plasma by equilibrium dialysis assay,A,BAO_0000366,cell-free format,CHEMBL5143607,Scientific Literature,Bioorg Med Chem Lett,2022.0
2438,CHEMBL5196912,COc1ccc2ccc(=O)n(CCN3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,PPB,'=',1.6,%,CHEMBL5146138,Protein binding in human plasma by equilibrium dialysis assay,A,BAO_0000366,cell-free format,CHEMBL5143607,Scientific Literature,Bioorg Med Chem Lett,2022.0
2439,CHEMBL4561771,CNc1nccc(N2CC[C@H](NC(=O)Nc3cccc(C#N)c3)C2)n1,PPB,'=',91.6,%,CHEMBL4426348,Plasma protein binding in rat,A,BAO_0000366,cell-free format,CHEMBL4425119,Scientific Literature,ACS Med Chem Lett,2016.0
2440,CHEMBL4568245,CCN1CCN(Cc2ccc(NC(=O)N[C@H]3CCN(c4ccnc(NC)n4)C3)cc2C(F)(F)F)CC1,PPB,'=',84.2,%,CHEMBL4426348,Plasma protein binding in rat,A,BAO_0000366,cell-free format,CHEMBL4425119,Scientific Literature,ACS Med Chem Lett,2016.0
2441,CHEMBL4593639,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCCN(C)CC5)cc4)n[nH]c3n2)c1Cl,PPB,'=',99.6,%,CHEMBL4426433,Protein binding in mouse plasma at 5 uM after 4 hrs by equilibrium dialysis assay,A,BAO_0000366,cell-free format,CHEMBL4425121,Scientific Literature,ACS Med Chem Lett,2016.0
2442,CHEMBL5192409,Cc1cc(C)cc(-n2nc(-c3ccc(C(F)(F)F)cc3O)nc2-c2ccccc2O)c1,PPB,'=',99.94,%,CHEMBL5147232,Plasma protein binding in human plasma at 10 uM incubated for 6 hrs by LC-MS/MS based equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL5143655,Scientific Literature,Eur J Med Chem,2022.0
2443,CHEMBL5082547,CC(=O)O.C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)NCCO,PPB,'=',52.0,%,CHEMBL5030464,Protein binding in human plasma at 0.25 mg/ml measured after 24 hrs by RP-HPLC analysis relative to control,A,BAO_0000366,cell-free format,CHEMBL5029198,Scientific Literature,ACS Med Chem Lett,2022.0
2444,CHEMBL5182855,COCC[C@H](c1ccc(-c2c(-n3cc(Cl)nn3)ccc(Cl)c2F)c[n+]1[O-])n1cc(-c2cnnn2C)cn1,PPB,'=',86.0,%,CHEMBL5141366,Plasma protein binding in human,A,BAO_0000366,cell-free format,CHEMBL5137069,Scientific Literature,J Med Chem,2022.0
2445,CHEMBL5178058,CNCCOc1ccc(N2Nc3cc(O)ccc3-c3c2c2ccc(O)cc2oc3=O)cc1,PPB,'=',0.93,%,CHEMBL5121235,"Plasma protein binding in rat at 5 mg/kg, po",A,BAO_0000218,organism-based format,CHEMBL5120749,Scientific Literature,Eur J Med Chem,2022.0
2446,CHEMBL4850143,CCOC(=O)NS(=O)(=O)N1CC=C(c2cc3c(-c4cc(F)ccc4OC)ccnc3[nH]2)CC1,PPB,'=',95.8,%,CHEMBL4836680,Plasma protein binding in rat,A,BAO_0000366,cell-free format,CHEMBL4834469,Scientific Literature,ACS Med Chem Lett,2021.0
2447,CHEMBL5206873,Cc1nc([C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(Cl)c(F)c4)nn3)[C@H]2O)n(-c2cc(Cl)ccc2C(F)(F)F)n1,PPB,'=',95.7,%,CHEMBL5126300,Protein binding in rat serum at 10 uM incubated for 5 hrs by equilibrium dialysis based LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5120969,Scientific Literature,J Med Chem,2022.0
2448,CHEMBL5206873,Cc1nc([C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cc(F)c(Cl)c(F)c4)nn3)[C@H]2O)n(-c2cc(Cl)ccc2C(F)(F)F)n1,PPB,'=',95.7,%,CHEMBL5126301,Protein binding in mouse serum at 10 uM incubated for 5 hrs by equilibrium dialysis based LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5120969,Scientific Literature,J Med Chem,2022.0
2449,CHEMBL4761440,NCCCC[C@@H]1NC(=O)CCSCc2cccc(c2)CSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)[C@H](Cc2c[nH]c3ccc(F)cc23)NC(=O)CNC1=O,PPB,'=',95.02,%,CHEMBL4705216,Protein binding in mouse plasma at 2.5 uM measured after 4 hrs by equilibrium dialysis based LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4699634,Scientific Literature,J Med Chem,2020.0
2450,CHEMBL5209268,C[C@@H](C1CC1)N1Cc2cc(-c3ccn4nc(N)c(C(=O)N[C@H]5CC[C@@](C)(O)CC5)c4n3)cc(OC(F)F)c2C1=O,PPB,'=',97.9,%,CHEMBL5155278,"Plasma protein binding in Sprague-Dawley rat plasma at 1 mg/kg, iv measured up to 8 hrs by LC-MS/MS analysis",A,BAO_0000218,organism-based format,CHEMBL5154644,Scientific Literature,J Med Chem,2022.0
2451,CHEMBL5200584,CC#CC(=O)Nc1cc(-c2cc3c(cn2)cc(-c2c(Cl)c(OC)cc(OC)c2Cl)c(=O)n3CC)c(OC)cc1N1C[C@H]2C[C@@H]1CO2,PPB,'=',99.6,%,CHEMBL5168152,Plasma protein binding rate in mouse,A,BAO_0000366,cell-free format,CHEMBL5154932,Scientific Literature,J Med Chem,2022.0
2452,CHEMBL4514636,C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,PPB,'=',99.4,%,CHEMBL5168153,Plasma protein binding rate in human,A,BAO_0000366,cell-free format,CHEMBL5154932,Scientific Literature,J Med Chem,2022.0
2453,CHEMBL4783430,Cc1c(-c2ccc(N)c(C#N)c2)ccc2c3ocnc3c(=O)n(C3CC3)c12,PPB,'=',4.2,%,CHEMBL4700466,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4699432,Scientific Literature,RSC Med Chem,2020.0
2454,CHEMBL5200005,Cc1ccc(O)c(C)c1-n1c(N)c(C(N)=O)c2nc(C)c(C)nc21,PPB,'=',89.2,%,CHEMBL5141611,Plasma protein binding in rat at 1 uM,A,BAO_0000366,cell-free format,CHEMBL5137074,Scientific Literature,J Med Chem,2022.0
2455,CHEMBL5174684,Cc1cnc2c(c1)c(C(N)=O)c(N)n2-c1c(C)ccc(O)c1C,PPB,'=',73.8,%,CHEMBL5141611,Plasma protein binding in rat at 1 uM,A,BAO_0000366,cell-free format,CHEMBL5137074,Scientific Literature,J Med Chem,2022.0
2456,CHEMBL5219819,COc1ccc(/N=C(\N)CC(O)c2cc3c(F)cc(F)cc3c3cc(C(F)(F)F)ccc23)cc1.Cl,PPB,'=',100.0,%,CHEMBL5215422,Protein binding in human plasma at 1 uM incubated for 5 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5214895,Scientific Literature,J Med Chem,2021.0
2457,CHEMBL4763978,N#CCCN1C(=O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,PPB,'=',1.8,%,CHEMBL4715125,Protein binding in human serum assessed as fraction unbound,A,BAO_0000366,cell-free format,CHEMBL4706752,Scientific Literature,ACS Med Chem Lett,2021.0
2458,CHEMBL4852578,C[C@H]1COc2c(N3C[C@H]4CC(F)(F)C[C@@H](N)[C@H]4C3)c(F)cc3cc(C(=O)O)c(=O)n1c23,PPB,'=',59.0,%,CHEMBL4809370,Plasma protein binding in CD1 mouse at 10 uM after 4 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4808184,Scientific Literature,J Med Chem,2021.0
2459,CHEMBL4869164,Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(Cc3n[nH]c(=O)o3)cc(=O)n(C3CC3)c12,PPB,'=',85.0,%,CHEMBL4809371,Plasma protein binding in Sprague-Dawley rat at 10 uM after 4 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4808184,Scientific Literature,J Med Chem,2021.0
2460,CHEMBL32,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,PPB,'=',19.0,%,CHEMBL4809372,Plasma protein binding in human at 10 uM after 4 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL4808184,Scientific Literature,J Med Chem,2021.0
2461,CHEMBL4871517,O=C(N[C@@H](c1ccccc1)c1ccc(-c2cccc(OCc3ccc(C(=O)NCCCNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)c2)cc1)O[C@H]1CN2CCC1CC2,PPB,'=',95.0,%,CHEMBL4817492,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4814011,Scientific Literature,Bioorg Med Chem Lett,2021.0
2462,CHEMBL3972276,COCCNc1cc(NC(=O)N2CCCc3cc(CO)c(C=O)nc32)ncc1C#N,PPB,'=',88.0,%,CHEMBL4723216,Plasma protein binding in CD1 mouse at 5 uM measured after 4 hrs by LC-MS/MS based rapid equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL4715854,Scientific Literature,J Med Chem,2020.0
2463,CHEMBL5197671,C[C@@H]1COCCN1c1cc2n(n1)[C@H](C(F)(F)F)CNC2=O,PPB,'=',13.0,%,CHEMBL5137999,Plasma protein binding in human incubated for 24 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5136982,Scientific Literature,J Med Chem,2022.0
2464,CHEMBL5182171,CC(C)[C@@H]1CNC(=O)c2cc(N3CCOCC3)nn21,PPB,'=',16.0,%,CHEMBL5138000,Plasma protein binding in rat incubated for 24 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5136982,Scientific Literature,J Med Chem,2022.0
2465,CHEMBL4860101,CC(C)(O)c1ccc2c(c1)C(=O)N(Cc1ccc(Cl)cc1)[C@@]2(OCC1(CO)CC1)c1ccc(Cl)cc1,PPB,'=',99.8,%,CHEMBL4808611,Plasma protein binding in human incubated for 48 hrs,A,BAO_0000366,cell-free format,CHEMBL4808170,Scientific Literature,J Med Chem,2021.0
2466,CHEMBL4793083,N#CCCN1C(=O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ncc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,PPB,'=',16.0,%,CHEMBL4715126,Protein binding in mouse serum assessed as fraction unbound,A,BAO_0000366,cell-free format,CHEMBL4706752,Scientific Literature,ACS Med Chem Lett,2021.0
2467,CHEMBL5091917,C[C@H]1Cn2cnc(C(=O)N[C@H](C)C(F)(F)F)c2CN1C(=O)Nc1ccc(F)c(C#N)c1,PPB,'=',76.98,%,CHEMBL5050203,Plasma protein binding in dog by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5046309,Scientific Literature,ACS Med Chem Lett,2022.0
2468,CHEMBL4577549,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)S(=O)(=O)C3)cc1,PPB,'=',81.0,%,CHEMBL4432883,Protein binding in human plasma,A,BAO_0000366,cell-free format,CHEMBL4431376,Scientific Literature,ACS Med Chem Lett,2016.0
2469,CHEMBL4865557,C[C@@H]1CCC(=O)NC(C(=O)NCCS(=O)(=O)O)CNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@]23C)n2cc(nn2)CO[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,PPB,'=',99.0,%,CHEMBL4835906,Plasma protein binding in human,A,BAO_0000366,cell-free format,CHEMBL4834431,Scientific Literature,J Med Chem,2021.0
2470,CHEMBL4865557,C[C@@H]1CCC(=O)NC(C(=O)NCCS(=O)(=O)O)CNC(=O)CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@@H](O)C[C@@H]5C[C@@H](CC[C@]5(C)[C@H]4CC[C@]23C)n2cc(nn2)CO[C@@H]2CC[C@@]3(C)[C@@H](C2)C[C@H](O)[C@@H]2[C@@H]3CC[C@]3(C)[C@@H]1CC[C@@H]23,PPB,'=',99.0,%,CHEMBL4835907,Plasma protein binding in mouse,A,BAO_0000366,cell-free format,CHEMBL4834431,Scientific Literature,J Med Chem,2021.0
2471,CHEMBL5094345,COc1cc(CN(c2cc(-c3cc(OC4CCOCC4)c4ncnc(C)c4c3)cnc2OC)S(=O)(=O)c2ccc(F)cc2F)c([N+](=O)[O-])cc1OC,PPB,'=',99.4,%,CHEMBL5042713,Plasma protein binding in rat at 1 uM by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5042472,Scientific Literature,J Med Chem,2021.0
2472,CHEMBL4527563,COc1ncc(-c2cc(OC3CCOCC3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,PPB,'=',98.3,%,CHEMBL5042713,Plasma protein binding in rat at 1 uM by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5042472,Scientific Literature,J Med Chem,2021.0
2473,CHEMBL5086114,O=C(N[C@H]1CC[C@H](O)CC1)C1CCC(CCc2ccccc2)C1,PPB,'=',97.73,%,CHEMBL5035342,Plasma protein binding in human assessed as bound fraction at 2 uM incubated for 120 mins by equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL5034022,Scientific Literature,J Med Chem,2021.0
2474,CHEMBL5079607,O=C(Nc1c(F)c(F)c(-c2cccnc2)c(F)c1F)c1c(O)nn2ccccc12,PPB,'=',99.58,%,CHEMBL5053604,Protein binding in human serum at 50 uM after 1 hr by RP-UHPLC method,A,BAO_0000366,cell-free format,CHEMBL5053485,Scientific Literature,J Med Chem,2021.0
2475,CHEMBL4779878,COc1cc(OCc2ccnc(N)n2)c(Cl)c2sc(N[C@H]3CCCC[C@@H]3O)nc12,PPB,'=',97.2,%,CHEMBL4728946,Plasma protein binding in human at 5 uM incubated for 5 hrs by LC-MS analysis,A,BAO_0000366,cell-free format,CHEMBL4725356,Scientific Literature,J Med Chem,2020.0
2476,CHEMBL5198260,O=c1[nH]c(=O)n(C2CC2)c2nc(Cc3nc4ccc(OCCO)cc4[nH]3)n(Cc3ccccc3)c12,PPB,'=',64.0,%,CHEMBL5141812,Plasma protein binding in human,A,BAO_0000366,cell-free format,CHEMBL5137079,Scientific Literature,J Med Chem,2022.0
2477,CHEMBL4566403,Cc1cc(C(=O)NNS(=O)(=O)c2ccccc2F)cc(-n2nccn2)c1,PPB,'=',68.3,%,CHEMBL4404756,Protein binding in DMEM medium containing 10% fetal calf serum,A,BAO_0000366,cell-free format,CHEMBL4402574,Scientific Literature,J Med Chem,2020.0
2478,CHEMBL5180874,C[C@]1(CN2Cc3nc(-c4ccc(F)cc4)sc3C2)CN=C(N)O1,PPB,'=',94.5,%,CHEMBL5117257,Plasma protein binding in rat assessed as bound fraction,A,BAO_0000366,cell-free format,CHEMBL5113463,Scientific Literature,Bioorg Med Chem Lett,2022.0
2479,CHEMBL5184399,Cc1cc(N2Nc3cc(O)ccc3-c3c2c2ccc(O)cc2oc3=O)ccc1OCCN1CCC=C(C(=O)O)C1,PPB,'=',1.05,%,CHEMBL5121235,"Plasma protein binding in rat at 5 mg/kg, po",A,BAO_0000218,organism-based format,CHEMBL5120749,Scientific Literature,Eur J Med Chem,2022.0
2480,CHEMBL4637917,O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1,PPB,'=',93.4,%,CHEMBL4629745,Protein binding in rat plasma,A,BAO_0000366,cell-free format,CHEMBL4627393,Scientific Literature,J Med Chem,2020.0
2481,CHEMBL5204065,Cn1nncc1-c1cnn([C@H](Cc2ccc(F)cc2)c2ccc(-c3c(-n4cnnn4)ccc(Cl)c3F)c[n+]2[O-])c1,PPB,'=',96.2,%,CHEMBL5141366,Plasma protein binding in human,A,BAO_0000366,cell-free format,CHEMBL5137069,Scientific Literature,J Med Chem,2022.0
2482,CHEMBL5187730,Nc1ccc(-c2c(C(=O)c3ccc(OCCN4CC(C(=O)O)=CCC4=O)cc3)c3ccc(O)cc3oc2=O)cc1,PPB,'=',1.28,%,CHEMBL5121235,"Plasma protein binding in rat at 5 mg/kg, po",A,BAO_0000218,organism-based format,CHEMBL5120749,Scientific Literature,Eur J Med Chem,2022.0
2483,CHEMBL4759170,CCP(=O)(OC)c1ccc2oc(-c3cncc(C(F)F)c3)nc2c1,PPB,'=',74.0,%,CHEMBL4731879,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4725490,Scientific Literature,ACS Med Chem Lett,2020.0
2484,CHEMBL4756278,CCP(=O)(OC)c1ccc2nc(-c3cncc(C(F)(F)F)c3)oc2c1,PPB,'=',80.0,%,CHEMBL4731879,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4725490,Scientific Literature,ACS Med Chem Lett,2020.0
2485,CHEMBL4785130,CCP(=O)(OC)c1ccc2oc(-c3cccnc3C(F)(F)F)nc2c1,PPB,'=',89.0,%,CHEMBL4731879,Protein binding in mouse plasma,A,BAO_0000366,cell-free format,CHEMBL4725490,Scientific Literature,ACS Med Chem Lett,2020.0
2486,CHEMBL4643105,COc1cc(/C=C2\CCCN3C2=NO[C@H](c2cc(F)cc(F)c2)[C@@H]3C)ccc1-n1cnc(C)c1,PPB,'=',99.5,%,CHEMBL4630566,Protein binding in rat plasma,A,BAO_0000366,cell-free format,CHEMBL4627416,Scientific Literature,J Med Chem,2020.0
2487,CHEMBL5085751,Cc1cc(F)c(N2CCN(c3c(C)n[nH]c3C)CC2)cc1C(=O)O,PPB,'=',87.0,%,CHEMBL5033204,Plasma protein binding in human,A,BAO_0000366,cell-free format,CHEMBL5032506,Scientific Literature,J Med Chem,2021.0
2488,CHEMBL5084714,COc1nc(C(=O)NC[14C](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F,PPB,'=',88.0,%,CHEMBL5037006,Plasma protein binding in cynomolgus monkey at 5 uM incubated for 4 hrs by equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL5036320,Scientific Literature,J Med Chem,2021.0
2489,CHEMBL5180050,O=C1NCc2nc(-c3c(F)cccc3F)cc(Nc3ccc(C(=O)N4CCCC4)cc3)c21,PPB,'=',87.0,%,CHEMBL5105767,Plasma protein binding in rat,A,BAO_0000366,cell-free format,CHEMBL5104135,Scientific Literature,Bioorg Med Chem Lett,2022.0
2490,CHEMBL3892073,NC(=O)c1cc(-c2ccc(F)cc2)c2ccc(CN3C(=O)CCC3=O)cc2n1,PPB,'=',97.2,%,CHEMBL4620131,Protein binding in rat plasma,A,BAO_0000366,cell-free format,CHEMBL4619715,Scientific Literature,Bioorg Med Chem Lett,2020.0
2491,CHEMBL4645957,O=C(CCCCCc1cccnc1)NC1CCC(O)CC1,PPB,'=',27.5,%,CHEMBL4618560,Protein binding in human plasma at 2 uM by equilibrium dialysis relative to control,A,BAO_0000366,cell-free format,CHEMBL4616675,Scientific Literature,J Med Chem,2020.0
2492,CHEMBL4648510,O=C(CCCOCc1ccccc1)N[C@H]1CC[C@H](O)CC1,PPB,'=',57.1,%,CHEMBL4618560,Protein binding in human plasma at 2 uM by equilibrium dialysis relative to control,A,BAO_0000366,cell-free format,CHEMBL4616675,Scientific Literature,J Med Chem,2020.0
2493,CHEMBL4634786,O=C(CCCCCc1ccccc1)NC1CCC(O)CC1,PPB,'=',96.7,%,CHEMBL4618561,Protein binding in mouse plasma at 2 uM by equilibrium dialysis relative to control,A,BAO_0000366,cell-free format,CHEMBL4616675,Scientific Literature,J Med Chem,2020.0
2494,CHEMBL4648889,O=C(N[C@H]1CC[C@H](O)CC1)OCCCCc1ccccc1,PPB,'=',94.8,%,CHEMBL4618561,Protein binding in mouse plasma at 2 uM by equilibrium dialysis relative to control,A,BAO_0000366,cell-free format,CHEMBL4616675,Scientific Literature,J Med Chem,2020.0
2495,CHEMBL4762843,COc1cc(OCc2ccnc(N)n2)cc2sc(N[C@H]3CCCC[C@@H]3O)nc12,PPB,'=',77.6,%,CHEMBL4728946,Plasma protein binding in human at 5 uM incubated for 5 hrs by LC-MS analysis,A,BAO_0000366,cell-free format,CHEMBL4725356,Scientific Literature,J Med Chem,2020.0
2496,CHEMBL4797887,Cn1c(=O)n(CC(=O)N2CCC2)c2cc(-c3cccc(C(F)(F)F)c3)cnc21,PPB,'=',94.8,%,CHEMBL4728776,Protein binding in human plasma at 1 uM after 6 hrs by equilibrium dialysis method,A,BAO_0000366,cell-free format,CHEMBL4725355,Scientific Literature,J Med Chem,2020.0
2497,CHEMBL5202475,C[C@H]1CCCCN1c1nnc2ccc(O[C@@H]3CC[C@H](NC(=O)Nc4cc(C(C)(C)C)nn4-c4cnn(CCN(C)C)c4)c4ccccc43)cn12,PPB,'=',99.5,%,CHEMBL5167063,Protein binding in rat lung homogenate at 10 uM incubated for 4 hrs by LC/MS/MS analysis,A,BAO_0000221,tissue-based format,CHEMBL5154908,Scientific Literature,J Med Chem,2022.0
2498,CHEMBL5190274,NC(=O)c1ccccc1Nc1ccnc(NC(=O)C2CC2)c1,PPB,'=',78.0,%,CHEMBL5137999,Plasma protein binding in human incubated for 24 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5136982,Scientific Literature,J Med Chem,2022.0
2499,CHEMBL5191783,C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(Nc4ccc(C5CC5)nc4)c3Cl)CC2=O)CCO1,PPB,'=',98.7,%,CHEMBL5112430,Plasma protein binding in cynomolgus monkey,A,BAO_0000366,cell-free format,CHEMBL5108065,Scientific Literature,J Med Chem,2022.0
2500,CHEMBL5208587,C=CCOc1ccc(C2CC(=O)Nc3nc(N)[nH]c(=O)c32)cc1OC,PPB,'=',49.5,%,CHEMBL5135032,Plasma protein binding in mouse measured after 5 hrs by LC-MS/MS analysis,A,BAO_0000366,cell-free format,CHEMBL5131488,Scientific Literature,Eur J Med Chem,2022.0
2501,CHEMBL5186978,Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(C(=O)CS(C)(=O)=O)C2,PPB,'=',97.7,%,CHEMBL5167375,Plasma protein binding in guinea pig,A,BAO_0000366,cell-free format,CHEMBL5154916,Scientific Literature,J Med Chem,2022.0
2502,CHEMBL4208820,CNC(=O)c1ccc(-c2cc3cccc(-c4nn(C5CCOCC5)c5c4CN(C(C)=O)CC5)c3cn2)cn1,PPB,'=',96.0,%,CHEMBL4186394,Protein binding in rat plasma,A,BAO_0000366,cell-free format,CHEMBL4184171,Scientific Literature,Bioorg Med Chem Lett,2018.0
