Smiles_unify,Smiles,value,source,property,cell_type,s9
Nc1ccc2c(c1)C(=Cc1ccc(C(F)(F)F)cc1)c1cc(N)ccc1-2,Nc1ccc2c(c1)C(=Cc1ccc(C(F)(F)F)cc1)c1cc(N)ccc1-2,1,CHEMBL4677909,ames,Salmonella typhimurium TA98,0
COc1cc2c(cc1OC)C1CCC2N1N=O,COc1cc2c(cc1OC)C1CCC2N1N=O,1,CHEMBL1768512,ames,Salmonella Typhimurium TA98,0
O=NN1C2c3ccccc3C1C1C(=O)N(c3ccccc3)C(=O)C12,O=NN1C2c3ccccc3C1C1C(=O)N(c3ccccc3)C(=O)C12,0,CHEMBL1768512,ames,Salmonella Typhimurium TA98,0
COC(=O)C1CC2c3ccccc3C1N2N=O,COC(=O)C1CC2c3ccccc3C1N2N=O,0,CHEMBL1768512,ames,Salmonella Typhimurium TA98,0
O=NN1C2CCC1c1cc([N+](=O)[O-])ccc12,O=NN1C2CCC1c1cc([N+](=O)[O-])ccc12,0,CHEMBL1768509,ames,Salmonella Typhimurium TA100,0
O=NN1C2CCC1c1cc([N+](=O)[O-])ccc12,O=NN1C2CCC1c1cc([N+](=O)[O-])ccc12,0,CHEMBL1768510,ames,Salmonella Typhimurium TA100,0
O=C(O)C1CN(Cc2ccc(-c3nc4ccc(C5(c6ccccc6)CC5)nc4s3)c(F)c2)C1,O=C(O)C1CN(Cc2ccc(-c3nc4ccc(C5(c6ccccc6)CC5)nc4s3)c(F)c2)C1,0,CHEMBL1656030,ames,Salmonella Typhimurium,0
O=C1NCCN1CC(O)Cn1c2ccc(F)cc2c2cc(F)ccc21,O=C1NCCN1CC(O)Cn1c2ccc(F)cc2c2cc(F)ccc21,0,CHEMBL4184990,ames,Salmonella typhimurium,0
Cc1cc(NC(=O)c2cccc(S(=O)(=O)N[C@H]3CCOC3)c2)ccc1F,Cc1cc(NC(=O)c2cccc(S(=O)(=O)N[C@H]3CCOC3)c2)ccc1F,0,CHEMBL4145277,ames,Salmonella typhimurium,0
COc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0,CHEMBL4150499,ames,Salmonella typhimurium TA1535,0
O=NN1C2c3ccccc3C1C(C(F)(F)F)C2C(F)(F)F,O=NN1C2c3ccccc3C1C(C(F)(F)F)C2C(F)(F)F,0,CHEMBL1768512,ames,Salmonella Typhimurium TA98,0
O=C(Nc1ccc(-n2nccn2)nc1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,O=C(Nc1ccc(-n2nccn2)nc1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,1,CHEMBL3117152,ames,Salmonella Typhimurium WP2 uvrA (pKM 101),0
N#Cc1cc(N)ccc1F,N#Cc1cc(N)ccc1F,0,CHEMBL4429072,ames,Salmonella typhimurium,0
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,0,CHEMBL4423162,ames,Salmonella typhimurium TA98,1
CC(=O)Oc1ccccc1C(=O)O,CC(=O)Oc1ccccc1C(=O)O,0,CHEMBL4423162,ames,Salmonella typhimurium TA98,1
CCC#CC[C@H](C)[C@H](O)/C=C/[C@H]1CCC(=O)N1CCCCCCC(=O)O,CCC#CC[C@H](C)[C@H](O)/C=C/[C@H]1CCC(=O)N1CCCCCCC(=O)O,0,CHEMBL4386449,ames,Salmonella Typhimurium TA1535 carrying pSK1002,1
CCC(C)COC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,CCC(C)COC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0,CHEMBL2044683,ames,Salmonella typhimurium TA100,1
C[C@H]1O[C@@H](n2cc(F)c(NC(=O)Oc3ccc([N+](=O)[O-])cc3)nc2=O)[C@@H]2OC(=O)O[C@@H]21,C[C@H]1O[C@@H](n2cc(F)c(NC(=O)Oc3ccc([N+](=O)[O-])cc3)nc2=O)[C@@H]2OC(=O)O[C@@H]21,0,CHEMBL2044683,ames,Salmonella typhimurium TA100,1
CCC(C)COC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@H]3OC(=O)O[C@H]32)cc1F,CCC(C)COC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@H]3OC(=O)O[C@H]32)cc1F,0,CHEMBL2044684,ames,Salmonella typhimurium TA100,0
Cc1c(Nc2ccc(C#N)cc2Cl)ncnc1O[C@H]1C[C@H]2CC[C@@H](C1)N2S(=O)(=O)C1CC1,Cc1c(Nc2ccc(C#N)cc2Cl)ncnc1O[C@H]1C[C@H]2CC[C@@H](C1)N2S(=O)(=O)C1CC1,0,CHEMBL1781119,ames,Salmonella Typhimurium,0
CCCN(CCC)CCOc1ccc2c(=O)c3c(Cl)c(Cl)ccc3[nH]c2c1,CCCN(CCC)CCOc1ccc2c(=O)c3c(Cl)c(Cl)ccc3[nH]c2c1,0,CHEMBL4391987,ames,Salmonella typhimurium TA100,0
CCCCCCOc1ccc2c(=O)c3c(F)cc(F)cc3[nH]c2c1,CCCCCCOc1ccc2c(=O)c3c(F)cc(F)cc3[nH]c2c1,0,CHEMBL4391988,ames,Salmonella typhimurium TA98,0
CCCN(CCC)CCOc1ccc2c(=O)c3c(Cl)c(Cl)ccc3[nH]c2c1,CCCN(CCC)CCOc1ccc2c(=O)c3c(Cl)c(Cl)ccc3[nH]c2c1,0,CHEMBL4391988,ames,Salmonella typhimurium TA98,0
CN(C)/C(=N/c1ccc2c(c1)C(=O)c1ccc(/N=C(\c3ccc(Cl)cc3)N(C)C)cc1C2=O)c1ccc(Cl)cc1,CN(C)/C(=N/c1ccc2c(c1)C(=O)c1ccc(/N=C(\c3ccc(Cl)cc3)N(C)C)cc1C2=O)c1ccc(Cl)cc1,0,CHEMBL3255462,ames,Salmonella typhimurium,0
CN(C)/C(=N/c1ccc2c(c1)C(=O)c1ccc(/N=C(\C3CC3)N(C)C)cc1C2=O)C1CC1,CN(C)/C(=N/c1ccc2c(c1)C(=O)c1ccc(/N=C(\C3CC3)N(C)C)cc1C2=O)C1CC1,0,CHEMBL3255462,ames,Salmonella typhimurium,0
COC(=O)N[C@H](C(=O)N1CC(F)(F)C[C@H]1c1ncc(-c2ccc(-c3ccc4c(ccc5nc([C@@H]6C[Si](C)(C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c54)c3)cc2)[nH]1)C(C)C,COC(=O)N[C@H](C(=O)N1CC(F)(F)C[C@H]1c1ncc(-c2ccc(-c3ccc4c(ccc5nc([C@@H]6C[Si](C)(C)CN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c54)c3)cc2)[nH]1)C(C)C,0,CHEMBL4121718,ames,Salmonella typhimurium,0
O=NN1C2C=CC1c1cc([N+](=O)[O-])ccc12,O=NN1C2C=CC1c1cc([N+](=O)[O-])ccc12,1,CHEMBL1768509,ames,Salmonella Typhimurium TA100,0
COC(=O)C1CC2c3ccccc3C1N2N=O,COC(=O)C1CC2c3ccccc3C1N2N=O,0,CHEMBL1768509,ames,Salmonella Typhimurium TA100,0
COC(=O)C1CC2c3ccccc3C1N2N=O,COC(=O)C1CC2c3ccccc3C1N2N=O,0,CHEMBL1768510,ames,Salmonella Typhimurium TA100,0
CC(=O)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,CC(=O)Nc1nc2ccc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)cc2s1,0,CHEMBL4426793,ames,Salmonella typhimurium,0
C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,C#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@@]3(C)N=C(N)S[C@@]4(COC)C[C@H]43)c2)cn1,0,CHEMBL4343445,ames,Salmonella typhimurium,0
COC[C@]12C[C@H]1[C@@](C)(c1cc(N)cc(F)c1F)N=C(N)S2,COC[C@]12C[C@H]1[C@@](C)(c1cc(N)cc(F)c1F)N=C(N)S2,0,CHEMBL4343445,ames,Salmonella typhimurium,0
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(CO)c(Cl)c1,N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(CO)c(Cl)c1,0,CHEMBL3853463,ames,Salmonella typhi,1
O=c1c(-c2ccccc2)c(O)c2ccccc2n1-c1ccccc1,O=c1c(-c2ccccc2)c(O)c2ccccc2n1-c1ccccc1,0,CHEMBL4119736,ames,Salmonella typhimurium TA104 harboring RecN2-4 lux,0
CCc1c(O)c2ccccc2[nH]c1=O,CCc1c(O)c2ccccc2[nH]c1=O,0,CHEMBL4119737,ames,Salmonella typhimurium TA104 harboring RecN2-4 lux,0
O=c1c(-c2ccccc2)c(O)c2ccccc2n1-c1ccccc1,O=c1c(-c2ccccc2)c(O)c2ccccc2n1-c1ccccc1,0,CHEMBL4119737,ames,Salmonella typhimurium TA104 harboring RecN2-4 lux,0
CCc1c(O)c2ccccc2[nH]c1=O,CCc1c(O)c2ccccc2[nH]c1=O,0,CHEMBL4119739,ames,Salmonella typhimurium TA104 harboring Pr1 lux,0
COc1ccc2[nH]c(=O)c(-c3ccccc3)c(O)c2c1,COc1ccc2[nH]c(=O)c(-c3ccccc3)c(O)c2c1,0,CHEMBL4119739,ames,Salmonella typhimurium TA104 harboring Pr1 lux,0
COc1ccc2c(O)c(-c3ccccc3)c(=O)[nH]c2c1,COc1ccc2c(O)c(-c3ccccc3)c(=O)[nH]c2c1,0,CHEMBL4119739,ames,Salmonella typhimurium TA104 harboring Pr1 lux,0
COc1cccc2c(O)c(-c3ccccc3)c(O)nc12,COc1cccc2c(O)c(-c3ccccc3)c(O)nc12,0,CHEMBL4119739,ames,Salmonella typhimurium TA104 harboring Pr1 lux,0
CC(=O)Nc1nc(C)c(-c2nc(N3CCCC(O)C3)no2)s1,CC(=O)Nc1nc(C)c(-c2nc(N3CCCC(O)C3)no2)s1,0,CHEMBL3097332,ames,Escherichia coli WP2uvrA,0
CC(=O)Nc1nc(C)c(-c2nc(C(C)(C)C)no2)s1,CC(=O)Nc1nc(C)c(-c2nc(C(C)(C)C)no2)s1,0,CHEMBL3097332,ames,Escherichia coli WP2uvrA,0
CC(=O)Nc1nc(C)c(-c2cnc(C(C)(C)C)o2)s1,CC(=O)Nc1nc(C)c(-c2cnc(C(C)(C)C)o2)s1,0,CHEMBL3097334,ames,Salmonella typhimurium TA100,0
Cc1nc(N)sc1-c1nc(C(C)(C)C)no1,Cc1nc(N)sc1-c1nc(C(C)(C)C)no1,0,CHEMBL3097337,ames,Salmonella typhimurium TA98,1
CC(=O)Nc1nc(C)c(-c2nc(C(C)(C)C)no2)s1,CC(=O)Nc1nc(C)c(-c2nc(C(C)(C)C)no2)s1,0,CHEMBL3097337,ames,Salmonella typhimurium TA98,1
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O,0,CHEMBL1816794,ames,Salmonella Typhimurium,0
COCCN1CCN(C(=O)c2sc3c([N+](=O)[O-])cc(C(F)(F)F)cc3[n+]2[O-])CC1,COCCN1CCN(C(=O)c2sc3c([N+](=O)[O-])cc(C(F)(F)F)cc3[n+]2[O-])CC1,1,CHEMBL3744056,ames,Salmonella typhimurium TA98,1
Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1,0,CHEMBL4826724,ames,Salmonella typhimurium TA1535,1
Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4[nH]c(C)c(C)c4c3)CC2)cc1,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4[nH]c(C)c(C)c4c3)CC2)cc1,1,CHEMBL4826724,ames,Salmonella typhimurium TA1535,1
O=C(NCc1ccc2[nH]ccc2c1)N1CC(COc2ccc(C(F)(F)F)cc2)C1,O=C(NCc1ccc2[nH]ccc2c1)N1CC(COc2ccc(C(F)(F)F)cc2)C1,0,CHEMBL4826725,ames,Salmonella typhimurium TA98,0
Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(ccn4C)c3)CC2)cc1,0,CHEMBL4826727,ames,Salmonella typhimurium TA100,0
Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(C)cn4C)CC2)cc1,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(C)cn4C)CC2)cc1,1,CHEMBL4826727,ames,Salmonella typhimurium TA100,0
Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(F)cn4C)CC2)cc1,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(F)cn4C)CC2)cc1,1,CHEMBL4826728,ames,Salmonella typhimurium TA1537,1
Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4[nH]c(C)c(C)c4c3)CC2)cc1,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4[nH]c(C)c(C)c4c3)CC2)cc1,1,CHEMBL4826729,ames,Salmonella typhimurium TA1537,0
Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(C)cn4C)CC2)cc1,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(c3)c(C)cn4C)CC2)cc1,1,CHEMBL4826731,ames,Escherichia coli WP2 uvrA,0
CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,0,CHEMBL4333875,ames,Salmonella typhimurium TA100,0
CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(OC3CCOCC3)c2n1,CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(OC3CCOCC3)c2n1,1,CHEMBL4150495,ames,Salmonella typhimurium TA97,0
COc1ncc(-c2cc(O[C@@H]3CCOC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,COc1ncc(-c2cc(O[C@@H]3CCOC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,1,CHEMBL4150485,ames,Salmonella typhimurium TA98,1
CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(O[C@@H]3CCOC3)c2n1,CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(O[C@@H]3CCOC3)c2n1,1,CHEMBL4150488,ames,Salmonella typhimurium TA1535,1
CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(O[C@@H]3CCOC3)c2n1,CNc1nc(C)c2cc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc(O[C@@H]3CCOC3)c2n1,0,CHEMBL4150498,ames,Salmonella typhimurium TA102,0
O=[N+]([O-])c1cn(-c2ccccc2OC(F)(F)F)cn1,O=[N+]([O-])c1cn(-c2ccccc2OC(F)(F)F)cn1,0,CHEMBL2154606,ames,Salmonella typhimurium TA1537,1
CCCC(=O)c1cnn(-c2ccc(N)nc2)c1C,CCCC(=O)c1cnn(-c2ccc(N)nc2)c1C,0,CHEMBL3361776,ames,Salmonella typhimurium,0
CCCC(=O)c1cnn(C2CCN(N)CC2)c1C,CCCC(=O)c1cnn(C2CCN(N)CC2)c1C,0,CHEMBL3361776,ames,Salmonella typhimurium,0
CCCC(=O)c1cnn(-c2ccc(N)nc2)c1C,CCCC(=O)c1cnn(-c2ccc(N)nc2)c1C,0,CHEMBL3361792,ames,Salmonella typhimurium,0
CCCC(=O)c1cnn(-c2ccc(N)c(C#N)c2)c1C,CCCC(=O)c1cnn(-c2ccc(N)c(C#N)c2)c1C,0,CHEMBL3361792,ames,Salmonella typhimurium,0
C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,0,CHEMBL1816833,ames,Salmonella Typhimurium,0
Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,0,CHEMBL1821088,ames,Salmonella Typhimurium,0
CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,0,CHEMBL3738833,ames,Salmonella typhimurium,0
Cn1cnc(S(=O)(=O)N2CC(Nc3ccccc3)C(c3ccccc3)C2)c1,Cn1cnc(S(=O)(=O)N2CC(Nc3ccccc3)C(c3ccccc3)C2)c1,0,CHEMBL4150725,ames,Salmonella typhimurium TA100,0
Cn1cnc(S(=O)(=O)N2CC(Nc3ccc(F)c(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)c1,Cn1cnc(S(=O)(=O)N2CC(Nc3ccc(F)c(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)c1,0,CHEMBL4150725,ames,Salmonella typhimurium TA100,0
Cn1cnc(S(=O)(=O)N2CC(Nc3ccnc(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)c1,Cn1cnc(S(=O)(=O)N2CC(Nc3ccnc(C(F)(F)F)c3)C(c3ccc(F)cc3)C2)c1,0,CHEMBL4150725,ames,Salmonella typhimurium TA100,0
Cn1cnc(S(=O)(=O)N2C[C@H](Nc3cc(C(F)(F)F)ccn3)[C@@H](c3ccc(F)cc3)C2)c1,Cn1cnc(S(=O)(=O)N2C[C@H](Nc3cc(C(F)(F)F)ccn3)[C@@H](c3ccc(F)cc3)C2)c1,0,CHEMBL4150725,ames,Salmonella typhimurium TA100,0
Cn1cnc(S(=O)(=O)N2C[C@H](N[C@@H]3CCc4ccccc43)[C@@H](c3ccc(F)cc3)C2)c1,Cn1cnc(S(=O)(=O)N2C[C@H](N[C@@H]3CCc4ccccc43)[C@@H](c3ccc(F)cc3)C2)c1,0,CHEMBL4150725,ames,Salmonella typhimurium TA100,0
Cc1c(Nc2ncc3cc(Cl)c(C4CCN([C@@H]5COC[C@@H]5O)CC4)cc3n2)cnn1[C@@H]1CC1(F)F,Cc1c(Nc2ncc3cc(Cl)c(C4CCN([C@@H]5COC[C@@H]5O)CC4)cc3n2)cnn1[C@@H]1CC1(F)F,0,CHEMBL5044157,ames,Salmonella typhimurium TA1535,1
C[C@H]1CCN1c1nc(N2C[C@@H]3[C@@H](CC(=O)O)[C@@H]3C2)cc(C(F)(F)F)n1,C[C@H]1CCN1c1nc(N2C[C@@H]3[C@@H](CC(=O)O)[C@@H]3C2)cc(C(F)(F)F)n1,0,CHEMBL4676021,ames,Salmonella typhimurium,0
O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2C(F)(F)F)CC1)c1csc2ccccc12,O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2C(F)(F)F)CC1)c1csc2ccccc12,0,CHEMBL4681736,ames,Salmonella typhimurium TA1535/pSK1002,0
O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccc2ccccc2c1,O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccc2ccccc2c1,0,CHEMBL4681736,ames,Salmonella typhimurium TA1535/pSK1002,0
O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2C(F)(F)F)CC1)c1csc2ccccc12,O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2C(F)(F)F)CC1)c1csc2ccccc12,0,CHEMBL4681737,ames,Salmonella typhimurium,1
O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccc2ccccc2c1,O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccc2ccccc2c1,0,CHEMBL4681737,ames,Salmonella typhimurium,1
COc1cc(C(=O)N2CCC3(CC2)CC(=O)c2c(cnn2C(C)C)C3)cc(-c2ccc(C(=O)O)cc2)n1,COc1cc(C(=O)N2CCC3(CC2)CC(=O)c2c(cnn2C(C)C)C3)cc(-c2ccc(C(=O)O)cc2)n1,0,CHEMBL4669885,ames,Salmonella typhimurium TA1537,0
Cn1cnc(S(=O)(=O)N2CC(NC(=O)c3cccc(C(F)(F)F)c3Cl)C(c3ccccc3)C2)c1,Cn1cnc(S(=O)(=O)N2CC(NC(=O)c3cccc(C(F)(F)F)c3Cl)C(c3ccccc3)C2)c1,0,CHEMBL4150724,ames,Salmonella typhimurium TA98,0
Cc1cccc(NC2CN(S(=O)(=O)c3cn(C)cn3)CC2c2ccccc2)c1,Cc1cccc(NC2CN(S(=O)(=O)c3cn(C)cn3)CC2c2ccccc2)c1,0,CHEMBL4150724,ames,Salmonella typhimurium TA98,0
C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(OC(F)(F)F)cc1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(OC(F)(F)F)cc1,0,CHEMBL4810063,ames,Salmonella typhimurium,0
NC(=O)c1csc([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)n1,NC(=O)c1csc([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)n1,1,CHEMBL4409413,ames,human K562 cells,0
CC(=O)N[C@@H]1[C@@H](O)[C@H](c2nc(C(N)=O)cs2)O[C@@H]1CO,CC(=O)N[C@@H]1[C@@H](O)[C@H](c2nc(C(N)=O)cs2)O[C@@H]1CO,1,CHEMBL4409413,ames,human K562 cells,0
CC(C)N(C)Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,CC(C)N(C)Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1,0,CHEMBL4415887,ames,Salmonella typhimurium TA100,0
Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(F)cn(C)c4c3)CC2)cc1,Cc1ccc(CN2CCN(C(=O)C(=O)Nc3ccc4c(F)cn(C)c4c3)CC2)cc1,1,CHEMBL4826670,ames,Salmonella typhimurium TA100,1
C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,C[C@@H]1Cc2c([nH]c3ccc(F)cc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CO,0,CHEMBL4827381,ames,Salmonella typhimurium TA1535,1
COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,0,CHEMBL4711925,ames,Salmonella typhimurium TA97,0
O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,O=[N+]([O-])c1cc[n+]([O-])c2ccccc12,1,CHEMBL4711925,ames,Salmonella typhimurium TA97,0
COc1ccc(-c2noc(CC(=O)Nc3ccc(NC(=O)Cc4onc(-c5ccc(OC)cc5)c4-c4ccc(OC)cc4)cc3)c2-c2ccc(OC)cc2)cc1,COc1ccc(-c2noc(CC(=O)Nc3ccc(NC(=O)Cc4onc(-c5ccc(OC)cc5)c4-c4ccc(OC)cc4)cc3)c2-c2ccc(OC)cc2)cc1,0,CHEMBL4711926,ames,Salmonella typhimurium TA98,0
COc1ccc(-c2noc(CC(=O)Nc3ccc(-c4ccc(NC(=O)Cc5onc(-c6ccc(OC)cc6)c5-c5ccc(OC)cc5)cc4)cc3)c2-c2ccc(OC)cc2)cc1,COc1ccc(-c2noc(CC(=O)Nc3ccc(-c4ccc(NC(=O)Cc5onc(-c6ccc(OC)cc6)c5-c5ccc(OC)cc5)cc4)cc3)c2-c2ccc(OC)cc2)cc1,0,CHEMBL4711927,ames,Salmonella typhimurium TA100,0
O=C(Cc1ccc(N2CC[C@H](F)C2)nc1)Nc1ccn(Cc2ccc(F)c(F)c2)n1,O=C(Cc1ccc(N2CC[C@H](F)C2)nc1)Nc1ccn(Cc2ccc(F)c(F)c2)n1,1,CHEMBL4181738,ames,Salmonella typhimurium TA98,1
O=[N+]([O-])c1cn(-c2ccccc2OC(F)(F)F)cn1,O=[N+]([O-])c1cn(-c2ccccc2OC(F)(F)F)cn1,0,CHEMBL2154512,ames,nitroreductase deficient Salmonella typhimurium TA100NR,1
O=[N+]([O-])c1cn(-c2ccc(Cl)c(Cl)c2)cn1,O=[N+]([O-])c1cn(-c2ccc(Cl)c(Cl)c2)cn1,0,CHEMBL2154512,ames,nitroreductase deficient Salmonella typhimurium TA100NR,1
O=[N+]([O-])c1cc(-c2nnc(SCc3ccc(Cl)cc3)n2Cc2ccccc2)cc([N+](=O)[O-])c1,O=[N+]([O-])c1cc(-c2nnc(SCc3ccc(Cl)cc3)n2Cc2ccccc2)cc([N+](=O)[O-])c1,0,CHEMBL4375665,ames,Salmonella typhimurium TA100,1
O=[N+]([O-])c1cc(-c2nnc(SCc3ccccc3)n2Cc2ccccc2)cc([N+](=O)[O-])c1,O=[N+]([O-])c1cc(-c2nnc(SCc3ccccc3)n2Cc2ccccc2)cc([N+](=O)[O-])c1,0,CHEMBL4375666,ames,Salmonella typhimurium TA98,1
O=[N+]([O-])c1cc(-c2nnc(SCc3ccc(Cl)c(Cl)c3)n2Cc2ccccc2)cc(C(F)(F)F)c1,O=[N+]([O-])c1cc(-c2nnc(SCc3ccc(Cl)c(Cl)c3)n2Cc2ccccc2)cc(C(F)(F)F)c1,0,CHEMBL4375666,ames,Salmonella typhimurium TA98,1
Cc1cn2cc(NC(=O)c3ccc(N4CCNCC4)cc3F)ncc2n1,Cc1cn2cc(NC(=O)c3ccc(N4CCNCC4)cc3F)ncc2n1,0,CHEMBL4052066,ames,Salmonella typhimurium TA100,0
Cc1cn2cc(NC(=O)c3ccc(N4CCNCC4)cc3F)cc(F)c2n1,Cc1cn2cc(NC(=O)c3ccc(N4CCNCC4)cc3F)cc(F)c2n1,1,CHEMBL4052067,ames,Salmonella typhimurium TA102,1
O=[N+]([O-])c1cn(-c2ccc(F)c(Cl)c2)cn1,O=[N+]([O-])c1cn(-c2ccc(F)c(Cl)c2)cn1,0,CHEMBL2154526,ames,Salmonella typhimurium TA1535,1
O=C(CCCCCCC(=O)Nc1ccccc1)NO,O=C(CCCCCCC(=O)Nc1ccccc1)NO,0,CHEMBL4774141,ames,Salmonella typhimurium TA98,0
CN(C)CCOc1ccc(-c2cc(=O)c3c(O)cc(OCCCCCC(=O)NO)cc3o2)cc1,CN(C)CCOc1ccc(-c2cc(=O)c3c(O)cc(OCCCCCC(=O)NO)cc3o2)cc1.Cl,0,CHEMBL4774143,ames,Salmonella typhimurium TA1535,0
Nc1cccc(C(F)(F)F)c1,Nc1cccc(C(F)(F)F)c1,0,CHEMBL4144954,ames,Salmonella typhimurium TA1535,0
